Noun	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	Script	ID	predictability_weight	deletion_rate	autoencoder	lm
report	V2_0	SC_compatible	13.637528091669083	13.293928891420364	0.3457031240686774	0.3496011623647064	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_1	SC_compatible	1.9757041111588478	1.5786203052848577	0.1268446197209414	0.14587982154444035	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_2	SC_compatible	12.689234912395477	9.968325942754745	0.13758680884347996	0.15055683514398766	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V1_0	SC_compatible	10.101946473121643	9.593664303421974	0.09472656344587449	0.12490456308296416	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_3	SC_compatible	15.558235168457031	14.024831771850586	0.0902777761220932	0.09110631793737411	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V1_0	NoSC_incompatible	8.481149360537529	7.2506043538451195	NA	NA	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_0	SC_incompatible	11.112463682889938	10.536053866147995	0.31640625395812094	0.3235101152677089	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_1	SC_incompatible	2.0775478575378656	1.7808195669203997	0.13574219048314262	0.16945556621067226	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_2	SC_incompatible	12.50501349568367	10.077873930335045	0.1490885441089631	0.18045887401967775	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V1_0	SC_incompatible	10.507832542061806	9.734255738556385	0.09722222443087958	0.12918948143487796	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_3	SC_incompatible	15.289115905761719	14.305338859558105	0.1875	0.2769157886505127	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
report	V2_0	SCRC_compatible	14.170510470867157	13.758137702941895	0.10481771041668253	0.12009609310507585	script__VNStims_3_W	391377654	0.0	0.45	709961927	27553360
