"ID"	"Noun"	"Region"	"Condition"	"predictability_weight"	"deletion_rate"	"Surprisal"	"ThatFraction"
"112"	39279224	"admission"	"V2_0"	"sing"	0	0.2	5.41439199447632	0.916666666666667
"113"	39279224	"assessment"	"V2_0"	"plur"	0	0.2	4.40535259246826	0
"114"	39279224	"assessment"	"V2_0"	"sing"	0	0.2	4.81138801574707	0.916666666666667
"115"	39279224	"complaint"	"V2_0"	"plur"	0	0.2	5.42355680465698	0
"116"	39279224	"complaint"	"V2_0"	"sing"	0	0.2	5.39990711212158	1
"117"	39279224	"declaration"	"V2_0"	"plur"	0	0.2	4.36845207214355	0
"118"	39279224	"declaration"	"V2_0"	"sing"	0	0.2	6.20907926559448	1
"119"	39279224	"report"	"V2_0"	"plur"	0	0.2	3.95038199424744	0
"120"	39279224	"report"	"V2_0"	"sing"	0	0.2	5.9077410697937	0.75
"121"	39279224	"story"	"V2_0"	"plur"	0	0.2	4.11552333831787	0
"122"	39279224	"story"	"V2_0"	"sing"	0	0.2	5.39191961288452	1
"123"	39279224	"truth"	"V2_0"	"plur"	0	0.2	4.68196487426758	0
"124"	39279224	"truth"	"V2_0"	"sing"	0	0.2	4.10958957672119	0.916666666666667
"125"	41210906	"accusation"	"V2_0"	"plur"	0	0.55	12.3431606292725	0
"126"	41210906	"accusation"	"V2_0"	"sing"	0	0.55	10.6258277893066	0.173611111111111
"127"	41210906	"admission"	"V2_0"	"plur"	0	0.55	11.1188011169434	0
"128"	41210906	"admission"	"V2_0"	"sing"	0	0.55	11.5447902679443	0.253472222222222
"129"	41210906	"allegation"	"V2_0"	"plur"	0	0.55	11.714015007019	0
"130"	41210906	"allegation"	"V2_0"	"sing"	0	0.55	12.1299724578857	0.333333333333333
"131"	41210906	"announcement"	"V2_0"	"plur"	0	0.55	10.5577201843262	0
"132"	41210906	"announcement"	"V2_0"	"sing"	0	0.55	11.7479782104492	0.180555555555556
"133"	41210906	"assertion"	"V2_0"	"plur"	0	0.55	11.7343511581421	0
"134"	41210906	"assertion"	"V2_0"	"sing"	0	0.55	11.8949956893921	0.444444444444444
"135"	41210906	"assessment"	"V2_0"	"plur"	0	0.55	11.1896781921387	0
"136"	41210906	"assessment"	"V2_0"	"sing"	0	0.55	13.0252981185913	0.25
"137"	41210906	"assumption"	"V2_0"	"plur"	0	0.55	9.11201477050781	0
"138"	41210906	"assumption"	"V2_0"	"sing"	0	0.55	11.8217420578003	0.201388888888889
"139"	41210906	"assurance"	"V2_0"	"plur"	0	0.55	10.3889665603638	0
"140"	41210906	"assurance"	"V2_0"	"sing"	0	0.55	10.6065225601196	0.434027777777778
"141"	41210906	"belief"	"V2_0"	"plur"	0	0.55	11.4585399627686	0.00347222222222222
"142"	41210906	"belief"	"V2_0"	"sing"	0	0.55	10.7694730758667	0.34375
"143"	41210906	"claim"	"V2_0"	"plur"	0	0.55	12.0964689254761	0
"144"	41210906	"claim"	"V2_0"	"sing"	0	0.55	12.2638778686523	0.194444444444444
"145"	41210906	"complaint"	"V2_0"	"plur"	0	0.55	11.4002227783203	0
"146"	41210906	"complaint"	"V2_0"	"sing"	0	0.55	10.7935523986816	0.25
"147"	41210906	"concern"	"V2_0"	"plur"	0	0.55	12.9160442352295	0
"148"	41210906	"concern"	"V2_0"	"sing"	0	0.55	12.2788391113281	0.333333333333333
"149"	41210906	"conclusion"	"V2_0"	"plur"	0	0.55	10.4291076660156	0
"150"	41210906	"conclusion"	"V2_0"	"sing"	0	0.55	11.7200031280518	0.336805555555556
"151"	41210906	"conjecture"	"V2_0"	"plur"	0	0.55	10.6890621185303	0
"152"	41210906	"conjecture"	"V2_0"	"sing"	0	0.55	12.1905584335327	0.25
"153"	41210906	"conviction"	"V2_0"	"plur"	0	0.55	11.8028011322021	0
"154"	41210906	"conviction"	"V2_0"	"sing"	0	0.55	13.2726287841797	0.1875
"155"	41210906	"declaration"	"V2_0"	"plur"	0	0.55	12.8865995407104	0
"156"	41210906	"declaration"	"V2_0"	"sing"	0	0.55	11.9828567504883	0.333333333333333
"157"	41210906	"disclosure"	"V2_0"	"plur"	0	0.55	11.2630023956299	0
"158"	41210906	"disclosure"	"V2_0"	"sing"	0	0.55	12.3501396179199	0.25
"159"	41210906	"evidence"	"V2_0"	"plur"	0	0.55	10.4041576385498	0
"160"	41210906	"evidence"	"V2_0"	"sing"	0	0.55	12.4680652618408	0.347222222222222
"161"	41210906	"fact"	"V2_0"	"plur"	0	0.55	9.22972679138184	0
"162"	41210906	"fact"	"V2_0"	"sing"	0	0.55	11.8397636413574	0.190972222222222
"163"	41210906	"feeling"	"V2_0"	"plur"	0	0.55	9.97168731689453	0.00347222222222222
"164"	41210906	"feeling"	"V2_0"	"sing"	0	0.55	10.1886501312256	0.336805555555556
"165"	41210906	"finding"	"V2_0"	"plur"	0	0.55	12.1354885101318	0
"166"	41210906	"finding"	"V2_0"	"sing"	0	0.55	11.7898206710815	0.28125
"167"	41210906	"idea"	"V2_0"	"plur"	0	0.55	11.0433216094971	0
"168"	41210906	"idea"	"V2_0"	"sing"	0	0.55	11.1414699554443	0.173611111111111
"169"	41210906	"impression"	"V2_0"	"plur"	0	0.55	10.8853645324707	0
"170"	41210906	"impression"	"V2_0"	"sing"	0	0.55	12.1149120330811	0.177083333333333
"171"	41210906	"indication"	"V2_0"	"plur"	0	0.55	11.8551483154297	0
"172"	41210906	"indication"	"V2_0"	"sing"	0	0.55	11.5831985473633	0.260416666666667
"173"	41210906	"message"	"V2_0"	"plur"	0	0.55	8.80072402954102	0
"174"	41210906	"message"	"V2_0"	"sing"	0	0.55	10.4007129669189	0.340277777777778
"175"	41210906	"myth"	"V2_0"	"plur"	0	0.55	9.45110607147217	0
"176"	41210906	"myth"	"V2_0"	"sing"	0	0.55	13.1233854293823	0.267361111111111
"177"	41210906	"notion"	"V2_0"	"plur"	0	0.55	10.5086097717285	0
"178"	41210906	"notion"	"V2_0"	"sing"	0	0.55	11.8128337860107	0.416666666666667
"179"	41210906	"observation"	"V2_0"	"plur"	0	0.55	12.2194652557373	0
"180"	41210906	"observation"	"V2_0"	"sing"	0	0.55	11.7276382446289	0.170138888888889
"181"	41210906	"opinion"	"V2_0"	"plur"	0	0.55	12.0575313568115	0
"182"	41210906	"opinion"	"V2_0"	"sing"	0	0.55	13.1948795318604	0.267361111111111
"183"	41210906	"perception"	"V2_0"	"plur"	0	0.55	11.5002326965332	0
"184"	41210906	"perception"	"V2_0"	"sing"	0	0.55	12.3047027587891	0.277777777777778
"185"	41210906	"prediction"	"V2_0"	"plur"	0	0.55	10.3626346588135	0
"186"	41210906	"prediction"	"V2_0"	"sing"	0	0.55	11.3112325668335	0.427083333333333
"187"	41210906	"proof"	"V2_0"	"plur"	0	0.55	13.2003660202026	0
"188"	41210906	"proof"	"V2_0"	"sing"	0	0.55	13.0974063873291	0.253472222222222
"189"	41210906	"recognition"	"V2_0"	"plur"	0	0.55	11.6237363815308	0
"190"	41210906	"recognition"	"V2_0"	"sing"	0	0.55	12.3907146453857	0.170138888888889
"191"	41210906	"remark"	"V2_0"	"plur"	0	0.55	12.4562225341797	0
"192"	41210906	"remark"	"V2_0"	"sing"	0	0.55	12.3459815979004	0.263888888888889
"193"	41210906	"reminder"	"V2_0"	"plur"	0	0.55	12.7939071655273	0
"194"	41210906	"reminder"	"V2_0"	"sing"	0	0.55	10.1282176971436	0.684027777777778
"195"	41210906	"report"	"V2_0"	"plur"	0	0.55	12.6336669921875	0
"196"	41210906	"report"	"V2_0"	"sing"	0	0.55	11.8338851928711	0.180555555555556
"197"	41210906	"revelation"	"V2_0"	"plur"	0	0.55	9.72874164581299	0
"198"	41210906	"revelation"	"V2_0"	"sing"	0	0.55	13.1337203979492	0.256944444444444
"199"	41210906	"rumor"	"V2_0"	"plur"	0	0.55	8.84389591217041	0
"200"	41210906	"rumor"	"V2_0"	"sing"	0	0.55	12.8760375976562	0.274305555555556
"201"	41210906	"sense"	"V2_0"	"plur"	0	0.55	11.8260059356689	0
"202"	41210906	"sense"	"V2_0"	"sing"	0	0.55	11.5362091064453	0.173611111111111
"203"	41210906	"speculation"	"V2_0"	"plur"	0	0.55	12.7809829711914	0
"204"	41210906	"speculation"	"V2_0"	"sing"	0	0.55	11.8894758224487	0.423611111111111
"205"	41210906	"statement"	"V2_0"	"plur"	0	0.55	10.2238960266113	0
"206"	41210906	"statement"	"V2_0"	"sing"	0	0.55	12.9014387130737	0.180555555555556
"207"	41210906	"story"	"V2_0"	"plur"	0	0.55	9.01062965393066	0.00347222222222222
"208"	41210906	"story"	"V2_0"	"sing"	0	0.55	11.7733974456787	0.25
"209"	41210906	"suggestion"	"V2_0"	"plur"	0	0.55	11.1184568405151	0
"210"	41210906	"suggestion"	"V2_0"	"sing"	0	0.55	12.2889080047607	0.184027777777778
"211"	41210906	"suspicion"	"V2_0"	"plur"	0	0.55	12.3525142669678	0
"212"	41210906	"suspicion"	"V2_0"	"sing"	0	0.55	11.1727828979492	0.427083333333333
"213"	41210906	"thought"	"V2_0"	"plur"	0	0.55	10.3174781799316	0
"214"	41210906	"thought"	"V2_0"	"sing"	0	0.55	12.7437057495117	0.270833333333333
"215"	41210906	"truth"	"V2_0"	"plur"	0	0.55	10.9836378097534	0
"216"	41210906	"truth"	"V2_0"	"sing"	0	0.55	12.0839414596558	0.333333333333333
"217"	41210906	"understanding"	"V2_0"	"plur"	0	0.55	11.0369215011597	0
"218"	41210906	"understanding"	"V2_0"	"sing"	0	0.55	10.6694440841675	0.506944444444444
"219"	41210906	"view"	"V2_0"	"plur"	0	0.55	11.3219146728516	0
"220"	41210906	"view"	"V2_0"	"sing"	0	0.55	12.4750928878784	0.194444444444444
"221"	104703239	"admission"	"V2_0"	"plur"	0	0.1	3.749760389328	0
"222"	104703239	"admission"	"V2_0"	"sing"	0	0.1	4.55885076522827	1
"223"	104703239	"assessment"	"V2_0"	"plur"	0	0.1	2.96320986747742	0
"224"	104703239	"assessment"	"V2_0"	"sing"	0	0.1	4.42483854293823	1
"225"	104703239	"complaint"	"V2_0"	"plur"	0	0.1	4.24080944061279	0
"226"	104703239	"complaint"	"V2_0"	"sing"	0	0.1	4.63548231124878	1
"227"	104703239	"declaration"	"V2_0"	"plur"	0	0.1	3.38706374168396	0
"228"	104703239	"declaration"	"V2_0"	"sing"	0	0.1	4.34292840957642	1
"229"	104703239	"report"	"V2_0"	"plur"	0	0.1	3.98205232620239	0
"230"	104703239	"report"	"V2_0"	"sing"	0	0.1	4.95151901245117	1
"231"	104703239	"story"	"V2_0"	"plur"	0	0.1	2.61201620101929	0
"232"	104703239	"story"	"V2_0"	"sing"	0	0.1	3.3617091178894	1
"233"	104703239	"truth"	"V2_0"	"plur"	0	0.1	3.34642863273621	0
"234"	104703239	"truth"	"V2_0"	"sing"	0	0.1	3.58555102348328	1
"235"	105408937	"admission"	"V2_0"	"plur"	0	0.3	3.78813815116882	0
"236"	105408937	"admission"	"V2_0"	"sing"	0	0.3	5.26666259765625	1
"237"	105408937	"assessment"	"V2_0"	"plur"	0	0.3	3.99994230270386	0
"238"	105408937	"assessment"	"V2_0"	"sing"	0	0.3	5.19820594787598	1
"239"	105408937	"complaint"	"V2_0"	"plur"	0	0.3	4.73035430908203	0
"240"	105408937	"complaint"	"V2_0"	"sing"	0	0.3	6.28552198410034	0.833333333333333
"241"	105408937	"declaration"	"V2_0"	"plur"	0	0.3	4.51570987701416	0
"242"	105408937	"declaration"	"V2_0"	"sing"	0	0.3	7.84312725067139	0.916666666666667
"243"	105408937	"report"	"V2_0"	"plur"	0	0.3	5.92246913909912	0
"244"	105408937	"report"	"V2_0"	"sing"	0	0.3	7.56585884094238	1
"245"	105408937	"story"	"V2_0"	"plur"	0	0.3	4.95840835571289	0
"246"	105408937	"story"	"V2_0"	"sing"	0	0.3	6.27376651763916	1
"247"	105408937	"truth"	"V2_0"	"plur"	0	0.3	3.26378583908081	0
"248"	105408937	"truth"	"V2_0"	"sing"	0	0.3	5.22763729095459	0.916666666666667
"249"	161024072	"admission"	"V2_0"	"plur"	0	0.1	3.69792985916138	0
"250"	161024072	"admission"	"V2_0"	"sing"	0	0.1	4.86063718795776	1
"251"	161024072	"assessment"	"V2_0"	"plur"	0	0.1	3.96090960502625	0
"252"	161024072	"assessment"	"V2_0"	"sing"	0	0.1	5.13093757629395	1
"253"	161024072	"complaint"	"V2_0"	"plur"	0	0.1	4.24711656570435	0
"254"	161024072	"complaint"	"V2_0"	"sing"	0	0.1	5.25616836547852	1
"255"	161024072	"declaration"	"V2_0"	"plur"	0	0.1	3.87037897109985	0
"256"	161024072	"declaration"	"V2_0"	"sing"	0	0.1	5.66326904296875	1
"257"	161024072	"report"	"V2_0"	"plur"	0	0.1	4.11224269866943	0
"258"	161024072	"report"	"V2_0"	"sing"	0	0.1	5.67446279525757	1
"259"	161024072	"story"	"V2_0"	"plur"	0	0.1	3.12611842155457	0
"260"	161024072	"story"	"V2_0"	"sing"	0	0.1	4.89939451217651	1
"261"	161024072	"truth"	"V2_0"	"plur"	0	0.1	3.26604080200195	0
"262"	161024072	"truth"	"V2_0"	"sing"	0	0.1	3.98518037796021	1
"263"	183504860	"accusation"	"V2_0"	"plur"	0	0.4	9.1265983581543	0
"264"	183504860	"accusation"	"V2_0"	"sing"	0	0.4	7.84310150146484	1
"265"	183504860	"admission"	"V2_0"	"plur"	0	0.4	7.6197338104248	0
"266"	183504860	"admission"	"V2_0"	"sing"	0	0.4	7.54377937316895	1
"267"	183504860	"allegation"	"V2_0"	"plur"	0	0.4	8.08838367462158	0
"268"	183504860	"allegation"	"V2_0"	"sing"	0	0.4	7.32828283309937	1
"269"	183504860	"announcement"	"V2_0"	"plur"	0	0.4	8.01730537414551	0
"270"	183504860	"announcement"	"V2_0"	"sing"	0	0.4	10.2804937362671	0.916666666666667
"271"	183504860	"assertion"	"V2_0"	"plur"	0	0.4	8.04316997528076	0
"272"	183504860	"assertion"	"V2_0"	"sing"	0	0.4	7.92677593231201	0.927083333333333
"273"	183504860	"assessment"	"V2_0"	"plur"	0	0.4	6.25481605529785	0
"274"	183504860	"assessment"	"V2_0"	"sing"	0	0.4	7.17927694320679	0.916666666666667
"275"	183504860	"assumption"	"V2_0"	"plur"	0	0.4	4.08681774139404	0
"276"	183504860	"assumption"	"V2_0"	"sing"	0	0.4	7.82211780548096	1
"277"	183504860	"assurance"	"V2_0"	"plur"	0	0.4	6.99608421325684	0
"278"	183504860	"assurance"	"V2_0"	"sing"	0	0.4	8.74423885345459	1
"279"	183504860	"belief"	"V2_0"	"plur"	0	0.4	4.9418568611145	0
"280"	183504860	"belief"	"V2_0"	"sing"	0	0.4	8.72214317321777	1
"281"	183504860	"claim"	"V2_0"	"plur"	0	0.4	6.16161346435547	0
"282"	183504860	"claim"	"V2_0"	"sing"	0	0.4	8.85018157958984	0.753472222222222
"283"	183504860	"complaint"	"V2_0"	"plur"	0	0.4	8.58543014526367	0
"284"	183504860	"complaint"	"V2_0"	"sing"	0	0.4	9.86825180053711	1
"285"	183504860	"concern"	"V2_0"	"plur"	0	0.4	6.91727590560913	0
"286"	183504860	"concern"	"V2_0"	"sing"	0	0.4	7.92286682128906	0.916666666666667
"287"	183504860	"conclusion"	"V2_0"	"plur"	0	0.4	5.4523811340332	0
"288"	183504860	"conclusion"	"V2_0"	"sing"	0	0.4	6.10646200180054	0.833333333333333
"289"	183504860	"conjecture"	"V2_0"	"plur"	0	0.4	7.00844573974609	0
"290"	183504860	"conjecture"	"V2_0"	"sing"	0	0.4	7.8695764541626	0.833333333333333
"291"	183504860	"conviction"	"V2_0"	"plur"	0	0.4	7.97918796539307	0
"292"	183504860	"conviction"	"V2_0"	"sing"	0	0.4	10.2799482345581	0.833333333333333
"293"	183504860	"declaration"	"V2_0"	"plur"	0	0.4	6.86159229278564	0
"294"	183504860	"declaration"	"V2_0"	"sing"	0	0.4	8.55843257904053	0.916666666666667
"295"	183504860	"disclosure"	"V2_0"	"plur"	0	0.4	6.53335475921631	0
"296"	183504860	"disclosure"	"V2_0"	"sing"	0	0.4	8.29167175292969	0.916666666666667
"297"	183504860	"evidence"	"V2_0"	"plur"	0	0.4	6.88363027572632	0
"298"	183504860	"evidence"	"V2_0"	"sing"	0	0.4	7.81035757064819	1
"299"	183504860	"fact"	"V2_0"	"plur"	0	0.4	6.24619197845459	0
"300"	183504860	"fact"	"V2_0"	"sing"	0	0.4	8.85410499572754	1
"301"	183504860	"feeling"	"V2_0"	"plur"	0	0.4	5.10527086257935	0
"302"	183504860	"feeling"	"V2_0"	"sing"	0	0.4	8.51968383789062	0.923611111111111
"303"	183504860	"finding"	"V2_0"	"plur"	0	0.4	6.24746656417847	0
"304"	183504860	"finding"	"V2_0"	"sing"	0	0.4	7.50510740280151	1
"305"	183504860	"idea"	"V2_0"	"plur"	0	0.4	6.8459005355835	0
"306"	183504860	"idea"	"V2_0"	"sing"	0	0.4	8.21430778503418	1
"307"	183504860	"impression"	"V2_0"	"plur"	0	0.4	5.89374446868896	0
"308"	183504860	"impression"	"V2_0"	"sing"	0	0.4	7.6849250793457	1
"309"	183504860	"indication"	"V2_0"	"plur"	0	0.4	7.67091846466064	0
"310"	183504860	"indication"	"V2_0"	"sing"	0	0.4	8.50418090820312	0.916666666666667
"311"	183504860	"message"	"V2_0"	"plur"	0	0.4	6.10786390304565	0
"312"	183504860	"message"	"V2_0"	"sing"	0	0.4	6.09639263153076	0.916666666666667
"313"	183504860	"myth"	"V2_0"	"plur"	0	0.4	6.48996925354004	0
"314"	183504860	"myth"	"V2_0"	"sing"	0	0.4	8.33940124511719	1
"315"	183504860	"notion"	"V2_0"	"plur"	0	0.4	7.61627912521362	0
"316"	183504860	"notion"	"V2_0"	"sing"	0	0.4	7.04075241088867	0.916666666666667
"317"	183504860	"observation"	"V2_0"	"plur"	0	0.4	7.35437393188477	0
