"ID"	"Noun"	"Region"	"Condition"	"predictability_weight"	"deletion_rate"	"Surprisal"	"ThatFraction"
"215"	6052245	"statement"	"V2"	"g"	0	0.55	22.1744794845581	0.208333333333333
"216"	6052245	"statement"	"V2"	"u"	0	0.55	0	0
"217"	6052245	"story"	"EOS"	"g"	0	0.55	3.36192512512207	0.00347222222222222
"218"	6052245	"story"	"EOS"	"u"	0	0.55	3.91503286361694	0.0243055555555556
"219"	6052245	"story"	"V1"	"g"	0	0.55	28.7863941192627	0.173611111111111
"220"	6052245	"story"	"V1"	"u"	0	0.55	30.4256448745728	0.256944444444444
"221"	6052245	"story"	"V2"	"g"	0	0.55	22.3351564407349	0.256944444444444
"222"	6052245	"story"	"V2"	"u"	0	0.55	0	0
"223"	6052245	"suggestion"	"EOS"	"g"	0	0.55	4.23769855499268	0.111111111111111
"224"	6052245	"suggestion"	"EOS"	"u"	0	0.55	4.48348999023438	0.40625
"225"	6052245	"suggestion"	"V1"	"g"	0	0.55	27.1620917320251	0.284722222222222
"226"	6052245	"suggestion"	"V1"	"u"	0	0.55	28.8340306282043	0.225694444444444
"227"	6052245	"suggestion"	"V2"	"g"	0	0.55	21.8873271942139	0.260416666666667
"228"	6052245	"suggestion"	"V2"	"u"	0	0.55	0	0
"229"	6052245	"suspicion"	"EOS"	"g"	0	0.55	3.63462591171265	0.131944444444444
"230"	6052245	"suspicion"	"EOS"	"u"	0	0.55	4.90252447128296	0.482638888888889
"231"	6052245	"suspicion"	"V1"	"g"	0	0.55	28.2347440719604	0.305555555555556
"232"	6052245	"suspicion"	"V1"	"u"	0	0.55	29.9622898101807	0.479166666666667
"233"	6052245	"suspicion"	"V2"	"g"	0	0.55	23.266713142395	0.246527777777778
"234"	6052245	"suspicion"	"V2"	"u"	0	0.55	0	0
"235"	24370357	"admission"	"EOS"	"g"	1	0.7	1.0942018032074	0
"236"	24370357	"admission"	"EOS"	"u"	1	0.7	1.86214542388916	0
"237"	24370357	"admission"	"V1"	"g"	1	0.7	21.9566926956177	0
"238"	24370357	"admission"	"V1"	"u"	1	0.7	19.5776228904724	0
"239"	24370357	"admission"	"V2"	"g"	1	0.7	13.6448874473572	0
"240"	24370357	"admission"	"V2"	"u"	1	0.7	0	0
"241"	24370357	"allegation"	"EOS"	"g"	1	0.7	1.03534734249115	0
"242"	24370357	"allegation"	"EOS"	"u"	1	0.7	1.7384979724884	0
"243"	24370357	"allegation"	"V1"	"g"	1	0.7	21.9925680160522	0.0104166666666667
"244"	24370357	"allegation"	"V1"	"u"	1	0.7	19.5217764377594	0
"245"	24370357	"allegation"	"V2"	"g"	1	0.7	13.4525480270386	0
"246"	24370357	"allegation"	"V2"	"u"	1	0.7	0	0
"247"	24370357	"announcement"	"EOS"	"g"	1	0.7	1.22214651107788	0
"248"	24370357	"announcement"	"EOS"	"u"	1	0.7	1.83848369121552	0
"249"	24370357	"announcement"	"V1"	"g"	1	0.7	22.0650148391724	0.00694444444444444
"250"	24370357	"announcement"	"V1"	"u"	1	0.7	20.3697962760925	0
"251"	24370357	"announcement"	"V2"	"g"	1	0.7	13.2586140632629	0
"252"	24370357	"announcement"	"V2"	"u"	1	0.7	0	0
"253"	24370357	"assertion"	"EOS"	"g"	1	0.7	1.10487604141235	0.00347222222222222
"254"	24370357	"assertion"	"EOS"	"u"	1	0.7	1.9790141582489	0
"255"	24370357	"assertion"	"V1"	"g"	1	0.7	20.9166355133057	0.243055555555556
"256"	24370357	"assertion"	"V1"	"u"	1	0.7	19.3655683994293	0
"257"	24370357	"assertion"	"V2"	"g"	1	0.7	13.3394584655762	0
"258"	24370357	"assertion"	"V2"	"u"	1	0.7	0	0
"259"	24370357	"assumption"	"EOS"	"g"	1	0.7	1.15336215496063	0
"260"	24370357	"assumption"	"EOS"	"u"	1	0.7	2.01153182983398	0
"261"	24370357	"assumption"	"V1"	"g"	1	0.7	21.2916440963745	0.09375
"262"	24370357	"assumption"	"V1"	"u"	1	0.7	19.5728290081024	0
"263"	24370357	"assumption"	"V2"	"g"	1	0.7	13.2314629554749	0
"264"	24370357	"assumption"	"V2"	"u"	1	0.7	0	0
"265"	24370357	"assurance"	"EOS"	"g"	1	0.7	1.01156961917877	0
"266"	24370357	"assurance"	"EOS"	"u"	1	0.7	1.73263192176819	0
"267"	24370357	"assurance"	"V1"	"g"	1	0.7	21.1706609725952	0.0833333333333333
"268"	24370357	"assurance"	"V1"	"u"	1	0.7	19.628894329071	0
"269"	24370357	"assurance"	"V2"	"g"	1	0.7	13.2393445968628	0
"270"	24370357	"assurance"	"V2"	"u"	1	0.7	0	0
"271"	24370357	"belief"	"EOS"	"g"	1	0.7	1.21264863014221	0
"272"	24370357	"belief"	"EOS"	"u"	1	0.7	1.8599237203598	0
"273"	24370357	"belief"	"V1"	"g"	1	0.7	21.6979379653931	0
"274"	24370357	"belief"	"V1"	"u"	1	0.7	20.0684456825256	0.0277777777777778
"275"	24370357	"belief"	"V2"	"g"	1	0.7	13.4175887107849	0
"276"	24370357	"belief"	"V2"	"u"	1	0.7	0	0
"277"	24370357	"certainty"	"EOS"	"g"	1	0.7	1.05236995220184	0
"278"	24370357	"certainty"	"EOS"	"u"	1	0.7	1.66138982772827	0
"279"	24370357	"certainty"	"V1"	"g"	1	0.7	21.5355458259583	0
"280"	24370357	"certainty"	"V1"	"u"	1	0.7	20.3968977928162	0
"281"	24370357	"certainty"	"V2"	"g"	1	0.7	12.8428978919983	0
"282"	24370357	"certainty"	"V2"	"u"	1	0.7	0	0
"283"	24370357	"claim"	"EOS"	"g"	1	0.7	1.25965571403503	0.00347222222222222
"284"	24370357	"claim"	"EOS"	"u"	1	0.7	1.7073438167572	0.00347222222222222
