"Noun"	"Region"	"Condition"	"Script"	"ID"	"predictability_weight"	"deletion_rate"	"autoencoder"	"lm"	"Surprisal"	"SurprisalReweighted"	"ThatFraction"	"ThatFractionReweighted"
"14"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	7.09088636363636	7.08763636363636	-100	-100
"15"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	7.11352272727273	7.08820454545455	-100	-100
"16"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	7.08743181818182	7.08743181818182	-100	-100
"17"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	7.10261363636364	7.08775	-100	-100
"18"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	7.08743181818182	7.08738636363636	-100	-100
"19"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	7.09679545454545	7.08718181818182	-100	-100
"20"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	7.50436363636364	7.07836363636364	-100	-100
"21"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.08743181818182	7.08743181818182	-100	-100
"22"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	13.5166818181818	9.25856818181818	-100	-100
"23"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	7.08870454545455	7.08736363636364	-100	-100
"24"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	7.09881818181818	7.08686363636364	-100	-100
"25"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	7.08759090909091	7.08752272727273	-100	-100
"26"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	7.09045454545455	7.08747727272727	-100	-100
"27"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.7443181818182	10.8949318181818	2.38636363636364	4.25
"28"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	9.99377272727273	9.03020454545454	53.0454545454545	65.9772727272727
"29"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.64511363636364	8.265	93.8409090909091	94.3409090909091
"30"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	11.6156590909091	10.3296590909091	35.1590909090909	43.5909090909091
"31"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	10.7557045454545	8.91168181818182	41.6818181818182	59.2272727272727
"32"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	7.90327272727273	7.84152272727273	100	99.1136363636364
"33"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	8.05036363636364	7.84918181818182	98.6136363636364	97.5
"34"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	8.26854545454546	8.03681818181818	95.9090909090909	94.1590909090909
"35"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	11.1170909090909	9.17761363636364	48.6136363636364	51.1818181818182
"36"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	11.5648409090909	10.4779090909091	46.6136363636364	56.7727272727273
"37"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	8.15225	7.76618181818182	100	99.2954545454545
"38"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.54361363636364	8.17468181818182	91.9545454545455	92.1363636363636
"39"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	10.1895454545455	9.14656818181818	70.0227272727273	73.1363636363636
"40"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	11.7548863636364	11.1454772727273	18.6818181818182	21.75
"41"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	8.42472727272727	8.23113636363636	97.9318181818182	97.5227272727273
"42"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	8.02259090909091	7.87640909090909	99.6590909090909	98.9318181818182
"43"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	8.26870454545455	7.82679545454545	100	99.3636363636364
"44"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	10.6440681818182	9.43118181818182	42.9090909090909	49.6363636363636
"45"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	11.6251136363636	10.0346136363636	55.9545454545455	57.0681818181818
"46"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	11.5597272727273	10.4495454545455	4	11.6590909090909
"47"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.84159090909091	7.82625	99.7954545454545	98.8863636363636
"48"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	13.1796818181818	10.7035454545455	27.5681818181818	29.5
"49"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	7.89275	7.85236363636364	99.2954545454545	98.3863636363636
"50"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	8.26106818181818	7.85590909090909	99.6818181818182	99.1136363636364
"51"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	7.91111363636364	7.84381818181818	99.5909090909091	98.7727272727273
"52"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	8.35018181818182	8.00604545454545	96.9090909090909	96.5454545454545
"53"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.5599090909091	10.6826590909091	2.04545454545455	4.11363636363636
"54"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	9.74163636363636	8.52395454545455	50.75	77.5
"55"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.67038636363636	8.32129545454545	94.6363636363636	96.75
"56"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	11.2226818181818	9.58938636363636	34.5909090909091	56.0681818181818
"57"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	10.1025681818182	8.34915909090909	45.9772727272727	86
"58"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	8.01468181818182	7.95718181818182	99.8636363636364	99.0454545454545
"59"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	8.14745454545455	7.90556818181818	98.9545454545455	98.8863636363636
"60"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	8.36709090909091	8.09418181818182	95.6363636363636	97.4318181818182
"61"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	10.6804090909091	8.51818181818182	53.3636363636364	85.3409090909091
"62"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	11.2015681818182	10.0275227272727	49.2954545454545	70.7727272727273
"63"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	8.28056818181818	7.883	100	99.3636363636364
"64"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.59525	8.23468181818182	94.25	96.5
"65"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	10.0955	9.14540909090909	71.2954545454545	78.0454545454545
"66"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	11.7563181818182	11.07475	17.6818181818182	22.1136363636364
"67"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	8.43406818181818	8.33306818181818	98.6136363636364	98.4545454545455
"68"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	8.10890909090909	7.97356818181818	100	99.3636363636364
"69"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	8.37743181818182	7.92268181818182	100	99.3409090909091
"70"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	10.4023636363636	8.72190909090909	43.4318181818182	63.8636363636364
"71"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	11.6460909090909	10.1777045454545	56.8636363636364	58.25
"72"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	11.4753409090909	10.1483863636364	3.81818181818182	19.4772727272727
"73"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.93504545454545	7.92320454545455	99.2272727272727	98.4090909090909
"74"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	13.2588863636364	10.6868636363636	29.1590909090909	32.5681818181818
"75"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	7.99975	7.92227272727273	97.8863636363636	98.6818181818182
"76"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	8.38354545454546	7.97284090909091	99.6818181818182	99.3863636363636
"77"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	8.02736363636364	7.93834090909091	99.7954545454545	98.9090909090909
"78"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	8.45425	8.07011363636364	96.9090909090909	97.7272727272727
"79"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.4121818181818	10.7591818181818	0.886363636363636	1.25
"80"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	10.1469772727273	9.18197727272727	35.6363636363636	41.2727272727273
"81"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.3575	7.88886363636364	94	93.8181818181818
"82"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	10.9840454545455	10.528	10.4545454545455	11.8863636363636
"83"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	11.0992954545455	9.69104545454545	18.0454545454545	25.4545454545455
"84"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	11.2174772727273	10.3910681818182	29.2954545454545	34.6590909090909
"85"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	8.32468181818182	7.77438636363636	93.4318181818182	93.6818181818182
"86"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	10.7482954545455	8.65604545454545	70.4318181818182	72.9090909090909
"87"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	11.3333636363636	9.51697727272727	21.4090909090909	28.4545454545455
"88"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	11.1387045454545	10.4712727272727	9.77272727272727	12.8409090909091
"89"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	8.237	7.52068181818182	100	99.5227272727273
"90"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.69434090909091	8.07202272727273	83.4772727272727	83.7272727272727
"91"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	11.2961136363636	10.1489090909091	53.6818181818182	55.3863636363636
"92"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	11.4137954545455	10.7709090909091	1.5	3.54545454545455
"93"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	10.9002272727273	9.41195454545455	47.2954545454545	49.6590909090909
"94"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	10.1860681818182	8.98929545454545	42.9545454545455	51.7954545454545
"95"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	7.9915	7.63334090909091	99.3863636363636	98.8181818181818
"96"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	9.80740909090909	9.04031818181818	84.3863636363636	84.6590909090909
"97"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	11.3312272727273	10.7101818181818	1.15909090909091	2.34090909090909
"98"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	11.3836363636364	10.8487727272727	1.52272727272727	2.18181818181818
"99"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.67684090909091	7.59372727272727	99.3863636363636	98.7045454545455
"100"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	12.6678636363636	10.7978181818182	20.8636363636364	27.6363636363636
"101"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	8.63690909090909	8.02904545454546	90.6136363636364	92.2045454545455
"102"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	8.56311363636364	7.84909090909091	99.0909090909091	98.3863636363636
"103"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	11.2824772727273	10.9248409090909	1.25	5.59090909090909
"104"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	8.67406818181818	8.12195454545455	84.6590909090909	85.4090909090909
"105"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.2637045454545	10.5234090909091	0.795454545454545	2.02272727272727
"106"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	9.43038636363636	8.46836363636364	35.4772727272727	44.5227272727273
"107"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.448	7.75536363636364	92.2045454545455	94.25
"108"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	10.8369545454545	10.2389545454545	9.11363636363636	10.6818181818182
"109"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	10.5916136363636	8.64722727272727	18.7272727272727	41.7727272727273
"110"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	10.7909772727273	9.65734090909091	32.6818181818182	44.6818181818182
"111"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	8.22086363636364	7.67952272727273	92	94
"112"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	10.5363636363636	8.40047727272727	69.9318181818182	77.0681818181818
"113"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	11.0892727272727	8.71740909090909	18.3863636363636	38.3181818181818
"114"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	10.9108409090909	9.99545454545455	8.38636363636364	12.5454545454545
"115"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	8.07381818181818	7.52954545454545	100	99.5454545454545
"116"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.52854545454545	7.85763636363636	82.5909090909091	86.75
"117"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	11.0517045454545	9.89820454545455	50.1136363636364	52.6818181818182
"118"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	11.2171818181818	10.7248636363636	1.11363636363636	1.54545454545455
"119"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	10.4321363636364	8.38304545454545	46	60.75
"120"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	9.47925	8.30452272727273	42.5227272727273	58.6590909090909
"121"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	7.91109090909091	7.55047727272727	98.9772727272727	98.5454545454545
"122"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	9.78131818181818	9.02870454545454	82.3409090909091	82.3181818181818
"123"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	11.1942272727273	10.6178636363636	1	1.56818181818182
"124"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	11.35275	10.8124545454545	1.36363636363636	2.38636363636364
"125"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.51195454545455	7.50597727272727	100	99.1818181818182
"126"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	12.7745909090909	10.8808181818182	23.25	30.5
"127"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	8.55168181818182	7.86763636363636	89.8863636363636	93.7954545454545
"128"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	8.24479545454546	7.67652272727273	98.8409090909091	98.3409090909091
"129"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	11.2726136363636	10.5743409090909	1.45454545454545	6.75
"130"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	8.50675	7.97343181818182	81.3863636363636	83
"131"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	7.57954545454545	7.51063636363636	-100	-100
"132"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	7.65493181818182	7.50959090909091	-100	-100
"133"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.84347727272727	7.52004545454545	-100	-100
"134"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	7.59143181818182	7.51004545454545	-100	-100
"135"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	7.71540909090909	7.50804545454545	-100	-100
"136"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	7.51327272727273	7.50777272727273	-100	-100
"137"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	7.53818181818182	7.50793181818182	-100	-100
"138"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	7.57909090909091	7.50895454545455	-100	-100
"139"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	11.1866590909091	7.51656818181818	-100	-100
"140"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	7.75456818181818	7.50554545454545	-100	-100
"141"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	7.51568181818182	7.50765909090909	-100	-100
"142"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.39054545454545	7.50161363636364	-100	-100
"143"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	7.67852272727273	7.50715909090909	-100	-100
