Noun	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	Script	ID	predictability_weight	deletion_rate	autoencoder	lm
prediction	V1_0	SC_compatible	10.025385868549346	9.098780369758606	0.08862847338896244	0.07775243289070204	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
prediction	V1_0	NoSC_incompatible	7.468729043006897	6.137980204820633	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
prediction	V1_0	SC_incompatible	9.068192160129547	7.979217612743378	0.08828125125728548	0.258389385036935	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
prediction	V1_0	SCRC_compatible	9.961863565444947	9.406971609592437	0.06024305592291057	0.06977671055892642	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
prediction	V1_0	SCRC_incompatible	9.50815737247467	8.458573108911514	0.045312500407453625	0.057104499278120925	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
news	V1_0	SC_compatible	10.088339281082153	7.888817566633224	0.11605902889277786	0.5023743856698275	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
news	V1_0	NoSC_incompatible	9.381818819046021	6.709786194562912	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
news	V1_0	SC_incompatible	9.53947730064392	7.816365426778793	0.12161458432674407	0.6745153735158965	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
news	V1_0	SCRC_compatible	9.93191510438919	9.168637228012084	0.10225694570690394	0.37824941277503965	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
news	V1_0	SCRC_incompatible	9.742260086536408	8.304096806049348	0.10486111245118082	0.3491953439079225	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
finding	V1_0	SC_compatible	10.126251471042632	8.166756427288055	0.13654514066874981	0.3540445016697049	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
finding	V1_0	NoSC_incompatible	10.758574819564819	7.133681380748749	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
finding	V1_0	SC_incompatible	9.438312304019927	7.669582587480545	0.17829861249774695	0.6520753063261508	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
finding	V1_0	SCRC_compatible	9.9553293466568	9.076376962661744	0.12595486184582114	0.2665602583438158	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
finding	V1_0	SCRC_incompatible	9.671327471733093	8.342254495620727	0.10243055634200574	0.2928295565769076	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
realization	V1_0	SC_compatible	9.920513701438903	6.9347563743591305	0.14913194621913134	0.547873892262578	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
realization	V1_0	NoSC_incompatible	7.2426074028015135	6.919776391983032	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
realization	V1_0	SC_incompatible	9.020228826999665	6.853514498472213	0.1707465298473835	0.7579747121781111	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
realization	V1_0	SCRC_compatible	10.224679231643677	9.371750724315643	0.09131944552063942	0.35114053413271906	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
realization	V1_0	SCRC_incompatible	9.606540107727051	8.091372013092041	0.08498263950459659	0.31941160960122944	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
conviction	V1_0	SC_compatible	10.501074421405793	9.12416422367096	0.0717013890913222	0.1632868401473388	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
conviction	V1_0	NoSC_incompatible	7.287669783830642	6.777541929483414	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
conviction	V1_0	SC_incompatible	9.933748602867126	8.403374826908111	0.08090277949813754	0.2970133240087307	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
conviction	V1_0	SCRC_compatible	9.960869491100311	9.53778933286667	0.03576388951623812	0.1048353470328948	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
conviction	V1_0	SCRC_incompatible	9.954991793632507	8.983212685585022	0.02864583408809267	0.10069409518757481	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suggestion	V1_0	SC_compatible	10.026012456417083	8.219029086828233	0.1616319458000362	0.3293894872069359	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suggestion	V1_0	NoSC_incompatible	7.032881760597229	6.617531174421311	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suggestion	V1_0	SC_incompatible	9.124349081516266	7.5528694808483126	0.18758680634200572	0.6127974530681968	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suggestion	V1_0	SCRC_compatible	10.125833833217621	9.173831045627594	0.10737847280688584	0.17733205556869508	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suggestion	V1_0	SCRC_incompatible	9.570186150074004	8.052502858638764	0.09305555617902428	0.19560133712366223	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suspicion	V1_0	SC_compatible	9.383913469314574	7.717543005943298	0.28480902798473834	0.3888452950399369	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suspicion	V1_0	NoSC_incompatible	9.723137295246124	6.340173238515854	NA	NA	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
suspicion	V1_0	SC_incompatible	9.597408616542817	7.285797524452209	0.31614583618938924	0.7442066308110953	script__VN2Stims_3_W_GPT2M	286608742	0.0	0.5	647336050	27553360
