Noun	Region	Condition	Surprisal	ThatFraction	ID	predictability_weight	deletion_rate	autoencoder	lm
message	V2_1	SCRC_compatible	2.9908454418182373	0.0	647540577	0.75	0.3	516252642	27553360
message	V2_2	SCRC_compatible	9.313703536987305	0.0	647540577	0.75	0.3	516252642	27553360
message	V1_0	SCRC_compatible	14.305959701538086	0.0	647540577	0.75	0.3	516252642	27553360
message	V2_0	SCRC_incompatible	9.871749877929688	1.0	647540577	0.75	0.3	516252642	27553360
message	V2_1	SCRC_incompatible	3.7637767791748047	0.0	647540577	0.75	0.3	516252642	27553360
message	V2_2	SCRC_incompatible	7.755553722381592	0.0	647540577	0.75	0.3	516252642	27553360
message	V1_0	SCRC_incompatible	14.649124145507812	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_0	SC_compatible	13.623237609863281	1.0	647540577	0.75	0.3	516252642	27553360
impression	V2_1	SC_compatible	1.7198224067687988	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_2	SC_compatible	9.65174674987793	0.0	647540577	0.75	0.3	516252642	27553360
impression	V1_0	SC_compatible	14.242105484008789	0.0	647540577	0.75	0.3	516252642	27553360
impression	V1_0	NoSC_incompatible	13.632284164428711	NA	647540577	0.75	0.3	516252642	27553360
impression	V2_0	SC_incompatible	7.828736782073975	1.0	647540577	0.75	0.3	516252642	27553360
impression	V2_1	SC_incompatible	2.071765184402466	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_2	SC_incompatible	7.706535339355469	0.0	647540577	0.75	0.3	516252642	27553360
impression	V1_0	SC_incompatible	14.747771263122559	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_0	SCRC_compatible	13.984504699707031	1.0	647540577	0.75	0.3	516252642	27553360
impression	V2_1	SCRC_compatible	2.712395429611206	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_2	SCRC_compatible	9.339143753051758	0.0	647540577	0.75	0.3	516252642	27553360
impression	V1_0	SCRC_compatible	14.621458053588867	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_0	SCRC_incompatible	10.306818008422852	1.0	647540577	0.75	0.3	516252642	27553360
impression	V2_1	SCRC_incompatible	3.481316089630127	0.0	647540577	0.75	0.3	516252642	27553360
impression	V2_2	SCRC_incompatible	7.954329490661621	0.0	647540577	0.75	0.3	516252642	27553360
impression	V1_0	SCRC_incompatible	14.911149978637695	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_0	SC_compatible	13.58652400970459	1.0	647540577	0.75	0.3	516252642	27553360
statement	V2_1	SC_compatible	2.229445219039917	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_2	SC_compatible	9.624761581420898	0.0	647540577	0.75	0.3	516252642	27553360
statement	V1_0	SC_compatible	14.409666061401367	0.0	647540577	0.75	0.3	516252642	27553360
statement	V1_0	NoSC_incompatible	13.249517440795898	NA	647540577	0.75	0.3	516252642	27553360
statement	V2_0	SC_incompatible	7.9807562828063965	1.0	647540577	0.75	0.3	516252642	27553360
statement	V2_1	SC_incompatible	2.5237746238708496	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_2	SC_incompatible	7.732924461364746	0.0	647540577	0.75	0.3	516252642	27553360
statement	V1_0	SC_incompatible	15.033164978027344	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_0	SCRC_compatible	13.718738555908203	1.0	647540577	0.75	0.3	516252642	27553360
statement	V2_1	SCRC_compatible	3.2100539207458496	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_2	SCRC_compatible	9.603534698486328	0.0	647540577	0.75	0.3	516252642	27553360
statement	V1_0	SCRC_compatible	14.926203727722168	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_0	SCRC_incompatible	10.11244010925293	0.9166666865348816	647540577	0.75	0.3	516252642	27553360
statement	V2_1	SCRC_incompatible	4.228302001953125	0.0	647540577	0.75	0.3	516252642	27553360
statement	V2_2	SCRC_incompatible	7.963180065155029	0.0	647540577	0.75	0.3	516252642	27553360
statement	V1_0	SCRC_incompatible	15.161567687988281	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_0	SC_compatible	13.427279472351074	1.0	647540577	0.75	0.3	516252642	27553360
contention	V2_1	SC_compatible	1.5960320234298706	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_2	SC_compatible	9.410179138183594	0.0	647540577	0.75	0.3	516252642	27553360
contention	V1_0	SC_compatible	14.777667045593262	0.0	647540577	0.75	0.3	516252642	27553360
contention	V1_0	NoSC_incompatible	14.415937423706055	NA	647540577	0.75	0.3	516252642	27553360
contention	V2_0	SC_incompatible	8.003108024597168	1.0	647540577	0.75	0.3	516252642	27553360
contention	V2_1	SC_incompatible	2.0318002700805664	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_2	SC_incompatible	7.4117255210876465	0.0	647540577	0.75	0.3	516252642	27553360
contention	V1_0	SC_incompatible	15.254618644714355	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_0	SCRC_compatible	13.753812789916992	1.0	647540577	0.75	0.3	516252642	27553360
contention	V2_1	SCRC_compatible	2.825845241546631	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_2	SCRC_compatible	9.435176849365234	0.0	647540577	0.75	0.3	516252642	27553360
contention	V1_0	SCRC_compatible	15.156221389770508	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_0	SCRC_incompatible	10.322391510009766	1.0	647540577	0.75	0.3	516252642	27553360
contention	V2_1	SCRC_incompatible	3.583383560180664	0.0	647540577	0.75	0.3	516252642	27553360
contention	V2_2	SCRC_incompatible	7.819764614105225	0.0	647540577	0.75	0.3	516252642	27553360
contention	V1_0	SCRC_incompatible	15.611072540283203	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_0	SC_compatible	13.13203239440918	1.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_1	SC_compatible	1.6832927465438843	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_2	SC_compatible	9.634078025817871	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V1_0	SC_compatible	14.599090576171875	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V1_0	NoSC_incompatible	14.070533752441406	NA	647540577	0.75	0.3	516252642	27553360
suggestion	V2_0	SC_incompatible	7.754039287567139	1.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_1	SC_incompatible	2.1472322940826416	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_2	SC_incompatible	7.611644744873047	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V1_0	SC_incompatible	15.300936698913574	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_0	SCRC_compatible	13.867742538452148	1.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_1	SCRC_compatible	2.635563373565674	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_2	SCRC_compatible	9.381540298461914	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V1_0	SCRC_compatible	15.022906303405762	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_0	SCRC_incompatible	10.642417907714844	1.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_1	SCRC_incompatible	3.5661780834198	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V2_2	SCRC_incompatible	7.846320152282715	0.0	647540577	0.75	0.3	516252642	27553360
suggestion	V1_0	SCRC_incompatible	15.725546836853027	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_0	SC_compatible	13.722427368164062	1.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_1	SC_compatible	2.2452046871185303	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_2	SC_compatible	9.442046165466309	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V1_0	SC_compatible	14.630231857299805	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V1_0	NoSC_incompatible	14.883604049682617	NA	647540577	0.75	0.3	516252642	27553360
opinion	V2_0	SC_incompatible	8.329448699951172	1.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_1	SC_incompatible	2.1547164916992188	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_2	SC_incompatible	7.78668212890625	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V1_0	SC_incompatible	15.189399719238281	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_0	SCRC_compatible	13.612306594848633	1.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_1	SCRC_compatible	3.040790557861328	0.0	647540577	0.75	0.3	516252642	27553360
