Noun	Region	Condition	Surprisal	ThatFraction	ID	predictability_weight	deletion_rate	autoencoder	lm
report	V1_0	u	5.760263442993164	0.5902777777777778	283344723	0.5	0.4	516252642	935649231
report	V1_1	u	9.543208122253418	0.5833333333333334	283344723	0.5	0.4	516252642	935649231
report	V1_2	u	5.217604637145996	0.4166666666666667	283344723	0.5	0.4	516252642	935649231
report	EOS_0	u	1.5794572830200195	0.6701388888888888	283344723	0.5	0.4	516252642	935649231
report	V2_0	g	5.128989219665527	0.8333333333333334	283344723	0.5	0.4	516252642	935649231
report	V2_1	g	9.952353477478027	0.7534722222222222	283344723	0.5	0.4	516252642	935649231
report	V1_0	g	8.108466148376465	0.6805555555555556	283344723	0.5	0.4	516252642	935649231
report	V1_1	g	8.159734725952148	0.6701388888888888	283344723	0.5	0.4	516252642	935649231
report	V1_2	g	5.829980850219727	0.9166666666666666	283344723	0.5	0.4	516252642	935649231
report	EOS_0	g	0.9771609306335449	0.5069444444444444	283344723	0.5	0.4	516252642	935649231
story	V1_0	u	5.057884693145752	0.4166666666666667	283344723	0.5	0.4	516252642	935649231
story	V1_1	u	9.76031494140625	0.8333333333333334	283344723	0.5	0.4	516252642	935649231
story	V1_2	u	5.57521390914917	0.6666666666666666	283344723	0.5	0.4	516252642	935649231
story	EOS_0	u	1.7748515605926514	0.4201388888888889	283344723	0.5	0.4	516252642	935649231
story	V2_0	g	5.113134384155273	0.5833333333333334	283344723	0.5	0.4	516252642	935649231
story	V2_1	g	10.259652137756348	0.6666666666666666	283344723	0.5	0.4	516252642	935649231
story	V1_0	g	7.310166835784912	0.5034722222222222	283344723	0.5	0.4	516252642	935649231
story	V1_1	g	8.023463249206543	0.5034722222222222	283344723	0.5	0.4	516252642	935649231
story	V1_2	g	6.105168342590332	0.7534722222222222	283344723	0.5	0.4	516252642	935649231
story	EOS_0	g	1.0298084020614624	0.5034722222222222	283344723	0.5	0.4	516252642	935649231
admission	V1_0	u	5.406497478485107	0.5	283344723	0.5	0.4	516252642	935649231
admission	V1_1	u	9.059412956237793	0.4201388888888889	283344723	0.5	0.4	516252642	935649231
admission	V1_2	u	4.933498382568359	0.4201388888888889	283344723	0.5	0.4	516252642	935649231
admission	EOS_0	u	1.9234843254089355	0.5833333333333334	283344723	0.5	0.4	516252642	935649231
admission	V2_0	g	4.819492340087891	0.6666666666666666	283344723	0.5	0.4	516252642	935649231
admission	V2_1	g	10.308553695678711	0.5	283344723	0.5	0.4	516252642	935649231
admission	V1_0	g	7.110019683837891	0.5833333333333334	283344723	0.5	0.4	516252642	935649231
admission	V1_1	g	8.096153259277344	0.5	283344723	0.5	0.4	516252642	935649231
admission	V1_2	g	5.861469268798828	0.5902777777777778	283344723	0.5	0.4	516252642	935649231
admission	EOS_0	g	1.0496652126312256	0.6666666666666666	283344723	0.5	0.4	516252642	935649231
