Noun	Region	Condition	Surprisal	ThatFraction	ID	predictability_weight	deletion_rate	autoencoder	lm
complaint	V1_2	u	5.092159271240234	0.6701388888888888	52658470	0.75	0.5	709961927	935649231
complaint	EOS_0	u	1.8185946941375732	0.08680555555555555	52658470	0.75	0.5	709961927	935649231
complaint	V2_0	g	4.422967910766602	0.75	52658470	0.75	0.5	709961927	935649231
complaint	V2_1	g	10.309953689575195	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
complaint	V1_0	g	8.637690544128418	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
complaint	V1_1	g	8.416674613952637	0.5034722222222222	52658470	0.75	0.5	709961927	935649231
complaint	V1_2	g	5.370519161224365	0.75	52658470	0.75	0.5	709961927	935649231
complaint	EOS_0	g	1.33645761013031	0.0	52658470	0.75	0.5	709961927	935649231
truth	V1_0	u	4.713239669799805	0.75	52658470	0.75	0.5	709961927	935649231
truth	V1_1	u	9.857681274414062	0.5034722222222222	52658470	0.75	0.5	709961927	935649231
truth	V1_2	u	5.276287078857422	0.4201388888888889	52658470	0.75	0.5	709961927	935649231
truth	EOS_0	u	1.6582560539245605	0.4166666666666667	52658470	0.75	0.5	709961927	935649231
truth	V2_0	g	4.433460712432861	1.0	52658470	0.75	0.5	709961927	935649231
truth	V2_1	g	10.3499755859375	0.5	52658470	0.75	0.5	709961927	935649231
truth	V1_0	g	8.358675003051758	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
truth	V1_1	g	8.116384506225586	0.34375	52658470	0.75	0.5	709961927	935649231
truth	V1_2	g	5.849387168884277	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
truth	EOS_0	g	1.7254875898361206	0.0	52658470	0.75	0.5	709961927	935649231
assessment	V1_0	u	5.389716148376465	1.0	52658470	0.75	0.5	709961927	935649231
assessment	V1_1	u	9.10130500793457	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
assessment	V1_2	u	4.3888444900512695	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
assessment	EOS_0	u	1.926740050315857	0.5	52658470	0.75	0.5	709961927	935649231
assessment	V2_0	g	5.336778163909912	1.0	52658470	0.75	0.5	709961927	935649231
assessment	V2_1	g	10.483026504516602	0.5	52658470	0.75	0.5	709961927	935649231
assessment	V1_0	g	8.878783226013184	0.3368055555555556	52658470	0.75	0.5	709961927	935649231
assessment	V1_1	g	8.013002395629883	0.25	52658470	0.75	0.5	709961927	935649231
assessment	V1_2	g	5.026228904724121	0.75	52658470	0.75	0.5	709961927	935649231
assessment	EOS_0	g	1.4462379217147827	0.0	52658470	0.75	0.5	709961927	935649231
declaration	V1_0	u	5.095867156982422	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
declaration	V1_1	u	9.330676078796387	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
declaration	V1_2	u	4.854884147644043	0.4166666666666667	52658470	0.75	0.5	709961927	935649231
declaration	EOS_0	u	2.391132354736328	0.1701388888888889	52658470	0.75	0.5	709961927	935649231
declaration	V2_0	g	5.068490982055664	1.0	52658470	0.75	0.5	709961927	935649231
declaration	V2_1	g	10.082098007202148	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
declaration	V1_0	g	8.305824279785156	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
declaration	V1_1	g	7.967998504638672	0.5208333333333334	52658470	0.75	0.5	709961927	935649231
declaration	V1_2	g	5.738645076751709	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
declaration	EOS_0	g	1.6572320461273193	0.0	52658470	0.75	0.5	709961927	935649231
guess	V1_0	u	5.344206809997559	0.9270833333333334	52658470	0.75	0.5	709961927	935649231
guess	V1_1	u	10.138729095458984	0.7638888888888888	52658470	0.75	0.5	709961927	935649231
guess	V1_2	u	4.854232311248779	0.6770833333333334	52658470	0.75	0.5	709961927	935649231
guess	EOS_0	u	2.04412841796875	0.6736111111111112	52658470	0.75	0.5	709961927	935649231
guess	V2_0	g	5.521583080291748	1.0	52658470	0.75	0.5	709961927	935649231
guess	V2_1	g	10.10529613494873	0.8368055555555556	52658470	0.75	0.5	709961927	935649231
guess	V1_0	g	9.115360260009766	0.9236111111111112	52658470	0.75	0.5	709961927	935649231
guess	V1_1	g	8.2825345993042	0.3645833333333333	52658470	0.75	0.5	709961927	935649231
guess	V1_2	g	6.022521018981934	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
guess	EOS_0	g	1.2769054174423218	0.0	52658470	0.75	0.5	709961927	935649231
disclosure	V1_0	u	4.8409552574157715	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
disclosure	V1_1	u	9.355567932128906	0.4166666666666667	52658470	0.75	0.5	709961927	935649231
disclosure	V1_2	u	4.991005897521973	0.3333333333333333	52658470	0.75	0.5	709961927	935649231
disclosure	EOS_0	u	1.9630153179168701	0.5868055555555556	52658470	0.75	0.5	709961927	935649231
disclosure	V2_0	g	4.934035778045654	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
disclosure	V2_1	g	10.46515941619873	0.4166666666666667	52658470	0.75	0.5	709961927	935649231
disclosure	V1_0	g	8.798225402832031	0.5868055555555556	52658470	0.75	0.5	709961927	935649231
disclosure	V1_1	g	7.952450752258301	0.4166666666666667	52658470	0.75	0.5	709961927	935649231
disclosure	V1_2	g	5.590273857116699	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
disclosure	EOS_0	g	1.4292415380477905	0.0	52658470	0.75	0.5	709961927	935649231
remark	V1_0	u	5.196396827697754	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
remark	V1_1	u	9.759035110473633	0.6076388888888888	52658470	0.75	0.5	709961927	935649231
remark	V1_2	u	4.740776538848877	0.6076388888888888	52658470	0.75	0.5	709961927	935649231
remark	EOS_0	u	1.9791291952133179	0.4097222222222222	52658470	0.75	0.5	709961927	935649231
remark	V2_0	g	5.107342720031738	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
remark	V2_1	g	10.133658409118652	0.6909722222222222	52658470	0.75	0.5	709961927	935649231
remark	V1_0	g	8.948885917663574	0.6875	52658470	0.75	0.5	709961927	935649231
remark	V1_1	g	8.171712875366211	0.5173611111111112	52658470	0.75	0.5	709961927	935649231
remark	V1_2	g	5.410747528076172	0.9340277777777778	52658470	0.75	0.5	709961927	935649231
remark	EOS_0	g	1.5977504253387451	0.0	52658470	0.75	0.5	709961927	935649231
confirmation	V1_0	u	4.8127946853637695	1.0	52658470	0.75	0.5	709961927	935649231
confirmation	V1_1	u	9.325553894042969	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
confirmation	V1_2	u	4.331674098968506	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
confirmation	EOS_0	u	1.688322901725769	0.3402777777777778	52658470	0.75	0.5	709961927	935649231
confirmation	V2_0	g	4.812368869781494	0.9201388888888888	52658470	0.75	0.5	709961927	935649231
confirmation	V2_1	g	10.10730266571045	0.6701388888888888	52658470	0.75	0.5	709961927	935649231
confirmation	V1_0	g	9.278654098510742	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
confirmation	V1_1	g	8.104630470275879	0.5173611111111112	52658470	0.75	0.5	709961927	935649231
confirmation	V1_2	g	5.316993713378906	0.8368055555555556	52658470	0.75	0.5	709961927	935649231
confirmation	EOS_0	g	1.5780408382415771	0.0	52658470	0.75	0.5	709961927	935649231
myth	V1_0	u	4.914348602294922	0.9201388888888888	52658470	0.75	0.5	709961927	935649231
myth	V1_1	u	9.561410903930664	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
myth	V1_2	u	4.814003944396973	0.6736111111111112	52658470	0.75	0.5	709961927	935649231
myth	EOS_0	u	2.1283464431762695	0.34375	52658470	0.75	0.5	709961927	935649231
myth	V2_0	g	4.348361968994141	1.0	52658470	0.75	0.5	709961927	935649231
myth	V2_1	g	10.53788948059082	0.5902777777777778	52658470	0.75	0.5	709961927	935649231
myth	V1_0	g	8.77234935760498	0.75	52658470	0.75	0.5	709961927	935649231
myth	V1_1	g	7.750518321990967	0.6909722222222222	52658470	0.75	0.5	709961927	935649231
myth	V1_2	g	5.859827041625977	0.8402777777777778	52658470	0.75	0.5	709961927	935649231
myth	EOS_0	g	1.5808830261230469	0.0	52658470	0.75	0.5	709961927	935649231
news	V1_0	u	5.1393656730651855	1.0	52658470	0.75	0.5	709961927	935649231
news	V1_1	u	10.066017150878906	0.4166666666666667	52658470	0.75	0.5	709961927	935649231
news	V1_2	u	5.27169132232666	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
news	EOS_0	u	2.511496067047119	0.3402777777777778	52658470	0.75	0.5	709961927	935649231
news	V2_0	g	4.713414192199707	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
news	V2_1	g	9.932394027709961	0.4236111111111111	52658470	0.75	0.5	709961927	935649231
news	V1_0	g	8.965063095092773	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
news	V1_1	g	8.494071960449219	0.3611111111111111	52658470	0.75	0.5	709961927	935649231
news	V1_2	g	5.617125511169434	1.0	52658470	0.75	0.5	709961927	935649231
news	EOS_0	g	1.8822696208953857	0.0	52658470	0.75	0.5	709961927	935649231
allegation	V1_0	u	4.863554000854492	1.0	52658470	0.75	0.5	709961927	935649231
allegation	V1_1	u	10.125102996826172	0.4652777777777778	52658470	0.75	0.5	709961927	935649231
allegation	V1_2	u	5.231751918792725	0.6944444444444444	52658470	0.75	0.5	709961927	935649231
allegation	EOS_0	u	2.0653445720672607	0.5590277777777778	52658470	0.75	0.5	709961927	935649231
allegation	V2_0	g	4.7991862297058105	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
allegation	V2_1	g	10.324381828308105	0.6909722222222222	52658470	0.75	0.5	709961927	935649231
allegation	V1_0	g	8.635668754577637	0.7951388888888888	52658470	0.75	0.5	709961927	935649231
allegation	V1_1	g	8.451568603515625	0.6736111111111112	52658470	0.75	0.5	709961927	935649231
allegation	V1_2	g	5.859752178192139	0.9340277777777778	52658470	0.75	0.5	709961927	935649231
allegation	EOS_0	g	1.5101869106292725	0.0	52658470	0.75	0.5	709961927	935649231
information	V1_0	u	4.88405704498291	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
information	V1_1	u	9.521493911743164	0.5104166666666666	52658470	0.75	0.5	709961927	935649231
information	V1_2	u	4.368603706359863	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
information	EOS_0	u	1.8442825078964233	0.2673611111111111	52658470	0.75	0.5	709961927	935649231
information	V2_0	g	4.738664150238037	1.0	52658470	0.75	0.5	709961927	935649231
information	V2_1	g	10.471023559570312	0.5868055555555556	52658470	0.75	0.5	709961927	935649231
information	V1_0	g	9.029535293579102	0.4305555555555556	52658470	0.75	0.5	709961927	935649231
information	V1_1	g	8.061640739440918	0.5347222222222222	52658470	0.75	0.5	709961927	935649231
information	V1_2	g	5.236836910247803	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
information	EOS_0	g	1.823757529258728	0.003472222222222222	52658470	0.75	0.5	709961927	935649231
evidence	V1_0	u	4.824957847595215	1.0	52658470	0.75	0.5	709961927	935649231
evidence	V1_1	u	9.486141204833984	0.5	52658470	0.75	0.5	709961927	935649231
evidence	V1_2	u	4.927606582641602	0.5	52658470	0.75	0.5	709961927	935649231
evidence	EOS_0	u	1.9431438446044922	0.4201388888888889	52658470	0.75	0.5	709961927	935649231
evidence	V2_0	g	4.47898006439209	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
evidence	V2_1	g	10.4258394241333	0.6736111111111112	52658470	0.75	0.5	709961927	935649231
evidence	V1_0	g	9.095407485961914	0.59375	52658470	0.75	0.5	709961927	935649231
evidence	V1_1	g	8.115686416625977	0.3784722222222222	52658470	0.75	0.5	709961927	935649231
evidence	V1_2	g	5.537412643432617	0.7743055555555556	52658470	0.75	0.5	709961927	935649231
evidence	EOS_0	g	1.7299602031707764	0.0	52658470	0.75	0.5	709961927	935649231
prediction	V1_0	u	4.798086643218994	1.0	52658470	0.75	0.5	709961927	935649231
prediction	V1_1	u	9.371722221374512	0.75	52658470	0.75	0.5	709961927	935649231
prediction	V1_2	u	4.1208367347717285	0.6736111111111112	52658470	0.75	0.5	709961927	935649231
prediction	EOS_0	u	1.5857245922088623	0.4236111111111111	52658470	0.75	0.5	709961927	935649231
prediction	V2_0	g	4.603884696960449	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
prediction	V2_1	g	10.106820106506348	0.6805555555555556	52658470	0.75	0.5	709961927	935649231
prediction	V1_0	g	8.488759994506836	0.5902777777777778	52658470	0.75	0.5	709961927	935649231
prediction	V1_1	g	8.156723022460938	0.4409722222222222	52658470	0.75	0.5	709961927	935649231
prediction	V1_2	g	5.025643825531006	0.84375	52658470	0.75	0.5	709961927	935649231
prediction	EOS_0	g	1.8107211589813232	0.0	52658470	0.75	0.5	709961927	935649231
finding	V1_0	u	5.182125091552734	1.0	52658470	0.75	0.5	709961927	935649231
finding	V1_1	u	9.720908164978027	0.6909722222222222	52658470	0.75	0.5	709961927	935649231
finding	V1_2	u	5.0065813064575195	0.25	52658470	0.75	0.5	709961927	935649231
finding	EOS_0	u	2.8961939811706543	0.3888888888888889	52658470	0.75	0.5	709961927	935649231
finding	V2_0	g	5.220268249511719	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
finding	V2_1	g	10.032455444335938	0.6944444444444444	52658470	0.75	0.5	709961927	935649231
finding	V1_0	g	9.559528350830078	0.3506944444444444	52658470	0.75	0.5	709961927	935649231
finding	V1_1	g	8.097777366638184	0.4513888888888889	52658470	0.75	0.5	709961927	935649231
finding	V1_2	g	5.652285575866699	0.8402777777777778	52658470	0.75	0.5	709961927	935649231
finding	EOS_0	g	1.6771423816680908	0.003472222222222222	52658470	0.75	0.5	709961927	935649231
proof	V1_0	u	4.745785713195801	1.0	52658470	0.75	0.5	709961927	935649231
proof	V1_1	u	9.309741973876953	0.5208333333333334	52658470	0.75	0.5	709961927	935649231
proof	V1_2	u	4.215995788574219	0.5902777777777778	52658470	0.75	0.5	709961927	935649231
proof	EOS_0	u	2.364838123321533	0.3888888888888889	52658470	0.75	0.5	709961927	935649231
proof	V2_0	g	5.0846848487854	1.0	52658470	0.75	0.5	709961927	935649231
proof	V2_1	g	10.355997085571289	0.8368055555555556	52658470	0.75	0.5	709961927	935649231
proof	V1_0	g	8.42209243774414	0.6770833333333334	52658470	0.75	0.5	709961927	935649231
proof	V1_1	g	7.9431915283203125	0.3541666666666667	52658470	0.75	0.5	709961927	935649231
proof	V1_2	g	5.401167869567871	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
proof	EOS_0	g	1.2962239980697632	0.0	52658470	0.75	0.5	709961927	935649231
accusation	V1_0	u	4.095442771911621	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
accusation	V1_1	u	9.304704666137695	0.6840277777777778	52658470	0.75	0.5	709961927	935649231
accusation	V1_2	u	5.07583475112915	0.34375	52658470	0.75	0.5	709961927	935649231
accusation	EOS_0	u	1.5689681768417358	0.2881944444444444	52658470	0.75	0.5	709961927	935649231
accusation	V2_0	g	4.1682538986206055	1.0	52658470	0.75	0.5	709961927	935649231
accusation	V2_1	g	10.661675453186035	0.6805555555555556	52658470	0.75	0.5	709961927	935649231
accusation	V1_0	g	8.781798362731934	0.5243055555555556	52658470	0.75	0.5	709961927	935649231
accusation	V1_1	g	7.949660301208496	0.5173611111111112	52658470	0.75	0.5	709961927	935649231
accusation	V1_2	g	5.537522792816162	0.7152777777777778	52658470	0.75	0.5	709961927	935649231
accusation	EOS_0	g	1.7535585165023804	0.0	52658470	0.75	0.5	709961927	935649231
message	V1_0	u	4.278027534484863	1.0	52658470	0.75	0.5	709961927	935649231
message	V1_1	u	10.146689414978027	0.7534722222222222	52658470	0.75	0.5	709961927	935649231
message	V1_2	u	5.320895195007324	0.4270833333333333	52658470	0.75	0.5	709961927	935649231
message	EOS_0	u	1.824310064315796	0.11805555555555555	52658470	0.75	0.5	709961927	935649231
message	V2_0	g	4.732301712036133	1.0	52658470	0.75	0.5	709961927	935649231
message	V2_1	g	10.439482688903809	0.75	52658470	0.75	0.5	709961927	935649231
message	V1_0	g	8.09122371673584	0.59375	52658470	0.75	0.5	709961927	935649231
message	V1_1	g	8.39621353149414	0.3611111111111111	52658470	0.75	0.5	709961927	935649231
message	V1_2	g	5.587508201599121	1.0	52658470	0.75	0.5	709961927	935649231
message	EOS_0	g	1.4844224452972412	0.0	52658470	0.75	0.5	709961927	935649231
recognition	V1_0	u	5.671635627746582	1.0	52658470	0.75	0.5	709961927	935649231
recognition	V1_1	u	9.618111610412598	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
recognition	V1_2	u	4.712802410125732	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
recognition	EOS_0	u	2.6031289100646973	0.5833333333333334	52658470	0.75	0.5	709961927	935649231
recognition	V2_0	g	5.425588130950928	1.0	52658470	0.75	0.5	709961927	935649231
recognition	V2_1	g	9.876303672790527	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
recognition	V1_0	g	8.968605041503906	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
recognition	V1_1	g	7.8922858238220215	0.6666666666666666	52658470	0.75	0.5	709961927	935649231
recognition	V1_2	g	5.774845123291016	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
recognition	EOS_0	g	1.4655523300170898	0.0	52658470	0.75	0.5	709961927	935649231
indication	V1_0	u	5.155279159545898	1.0	52658470	0.75	0.5	709961927	935649231
indication	V1_1	u	9.956315040588379	0.5416666666666666	52658470	0.75	0.5	709961927	935649231
indication	V1_2	u	4.69180965423584	0.8506944444444444	52658470	0.75	0.5	709961927	935649231
indication	EOS_0	u	1.5902314186096191	0.3055555555555556	52658470	0.75	0.5	709961927	935649231
indication	V2_0	g	4.975835800170898	0.9270833333333334	52658470	0.75	0.5	709961927	935649231
indication	V2_1	g	10.423593521118164	0.5590277777777778	52658470	0.75	0.5	709961927	935649231
indication	V1_0	g	8.120340347290039	0.9270833333333334	52658470	0.75	0.5	709961927	935649231
indication	V1_1	g	8.358160018920898	0.6215277777777778	52658470	0.75	0.5	709961927	935649231
indication	V1_2	g	5.773244857788086	1.0	52658470	0.75	0.5	709961927	935649231
indication	EOS_0	g	1.3775758743286133	0.0	52658470	0.75	0.5	709961927	935649231
concern	V1_0	u	5.237907886505127	1.0	52658470	0.75	0.5	709961927	935649231
concern	V1_1	u	9.677999496459961	0.75	52658470	0.75	0.5	709961927	935649231
concern	V1_2	u	5.357848644256592	0.5	52658470	0.75	0.5	709961927	935649231
concern	EOS_0	u	2.0494861602783203	0.4236111111111111	52658470	0.75	0.5	709961927	935649231
concern	V2_0	g	4.8809075355529785	0.9201388888888888	52658470	0.75	0.5	709961927	935649231
concern	V2_1	g	10.02903938293457	0.6701388888888888	52658470	0.75	0.5	709961927	935649231
concern	V1_0	g	9.49145793914795	0.1701388888888889	52658470	0.75	0.5	709961927	935649231
concern	V1_1	g	8.25605583190918	0.6111111111111112	52658470	0.75	0.5	709961927	935649231
concern	V1_2	g	5.901343822479248	1.0	52658470	0.75	0.5	709961927	935649231
concern	EOS_0	g	1.323173999786377	0.0	52658470	0.75	0.5	709961927	935649231
reminder	V1_0	u	4.772027969360352	1.0	52658470	0.75	0.5	709961927	935649231
reminder	V1_1	u	10.248002052307129	0.6145833333333334	52658470	0.75	0.5	709961927	935649231
reminder	V1_2	u	5.12411642074585	0.8472222222222222	52658470	0.75	0.5	709961927	935649231
reminder	EOS_0	u	1.5789068937301636	0.3090277777777778	52658470	0.75	0.5	709961927	935649231
reminder	V2_0	g	5.152062892913818	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
reminder	V2_1	g	10.02357292175293	0.53125	52658470	0.75	0.5	709961927	935649231
reminder	V1_0	g	8.711039543151855	0.5243055555555556	52658470	0.75	0.5	709961927	935649231
reminder	V1_1	g	8.340866088867188	0.7013888888888888	52658470	0.75	0.5	709961927	935649231
reminder	V1_2	g	5.841643333435059	0.8090277777777778	52658470	0.75	0.5	709961927	935649231
reminder	EOS_0	g	1.9211668968200684	0.0	52658470	0.75	0.5	709961927	935649231
announcement	V1_0	u	4.550912380218506	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
announcement	V1_1	u	9.666677474975586	0.7604166666666666	52658470	0.75	0.5	709961927	935649231
announcement	V1_2	u	4.9446635246276855	0.7673611111111112	52658470	0.75	0.5	709961927	935649231
announcement	EOS_0	u	2.3095614910125732	0.2708333333333333	52658470	0.75	0.5	709961927	935649231
announcement	V2_0	g	4.55149507522583	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
announcement	V2_1	g	9.433619499206543	0.7569444444444444	52658470	0.75	0.5	709961927	935649231
announcement	V1_0	g	7.8747687339782715	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
announcement	V1_1	g	8.312074661254883	0.4548611111111111	52658470	0.75	0.5	709961927	935649231
announcement	V1_2	g	5.035787105560303	0.9236111111111112	52658470	0.75	0.5	709961927	935649231
announcement	EOS_0	g	1.7278900146484375	0.0	52658470	0.75	0.5	709961927	935649231
rumor	V1_0	u	4.8346686363220215	0.9166666666666666	52658470	0.75	0.5	709961927	935649231
rumor	V1_1	u	9.75849437713623	0.7708333333333334	52658470	0.75	0.5	709961927	935649231
rumor	V1_2	u	5.144454002380371	0.5173611111111112	52658470	0.75	0.5	709961927	935649231
rumor	EOS_0	u	1.9752763509750366	0.6319444444444444	52658470	0.75	0.5	709961927	935649231
rumor	V2_0	g	4.7752275466918945	0.8715277777777778	52658470	0.75	0.5	709961927	935649231
rumor	V2_1	g	10.092604637145996	0.6180555555555556	52658470	0.75	0.5	709961927	935649231
rumor	V1_0	g	9.13067626953125	0.3958333333333333	52658470	0.75	0.5	709961927	935649231
rumor	V1_1	g	8.295737266540527	0.8715277777777778	52658470	0.75	0.5	709961927	935649231
rumor	V1_2	g	5.529788017272949	0.8680555555555556	52658470	0.75	0.5	709961927	935649231
rumor	EOS_0	g	1.593998908996582	0.0	52658470	0.75	0.5	709961927	935649231
statement	V1_0	u	4.61871337890625	1.0	52658470	0.75	0.5	709961927	935649231
statement	V1_1	u	9.780864715576172	0.6041666666666666	52658470	0.75	0.5	709961927	935649231
statement	V1_2	u	4.823498725891113	0.7604166666666666	52658470	0.75	0.5	709961927	935649231
statement	EOS_0	u	1.4543207883834839	0.2777777777777778	52658470	0.75	0.5	709961927	935649231
statement	V2_0	g	5.107025146484375	1.0	52658470	0.75	0.5	709961927	935649231
statement	V2_1	g	10.144790649414062	0.59375	52658470	0.75	0.5	709961927	935649231
statement	V1_0	g	8.382396697998047	0.6076388888888888	52658470	0.75	0.5	709961927	935649231
statement	V1_1	g	8.326994895935059	0.3194444444444444	52658470	0.75	0.5	709961927	935649231
statement	V1_2	g	5.0951619148254395	0.9236111111111112	52658470	0.75	0.5	709961927	935649231
statement	EOS_0	g	1.4060256481170654	0.003472222222222222	52658470	0.75	0.5	709961927	935649231
thought	V1_0	u	4.73728084564209	1.0	52658470	0.75	0.5	709961927	935649231
thought	V1_1	u	9.54898452758789	0.5347222222222222	52658470	0.75	0.5	709961927	935649231
thought	V1_2	u	4.984799385070801	0.5243055555555556	52658470	0.75	0.5	709961927	935649231
thought	EOS_0	u	1.883606195449829	0.5	52658470	0.75	0.5	709961927	935649231
thought	V2_0	g	4.739443778991699	0.8333333333333334	52658470	0.75	0.5	709961927	935649231
thought	V2_1	g	10.028722763061523	0.4444444444444444	52658470	0.75	0.5	709961927	935649231
thought	V1_0	g	9.850296020507812	0.5243055555555556	52658470	0.75	0.5	709961927	935649231
thought	V1_1	g	8.032051086425781	0.6701388888888888	52658470	0.75	0.5	709961927	935649231
thought	V1_2	g	5.823870658874512	1.0	52658470	0.75	0.5	709961927	935649231
thought	EOS_0	g	1.616163969039917	0.003472222222222222	52658470	0.75	0.5	709961927	935649231
conviction	V1_0	u	4.37003231048584	1.0	52658470	0.75	0.5	709961927	935649231
conviction	V1_1	u	9.336254119873047	0.3506944444444444	52658470	0.75	0.5	709961927	935649231
conviction	V1_2	u	4.976573467254639	0.75	52658470	0.75	0.5	709961927	935649231
conviction	EOS_0	u	2.00372314453125	0.4513888888888889	52658470	0.75	0.5	709961927	935649231
conviction	V2_0	g	4.746947288513184	1.0	52658470	0.75	0.5	709961927	935649231
conviction	V2_1	g	10.198266983032227	0.8368055555555556	52658470	0.75	0.5	709961927	935649231
conviction	V1_0	g	8.220465660095215	0.7534722222222222	52658470	0.75	0.5	709961927	935649231
conviction	V1_1	g	8.08642578125	0.5277777777777778	52658470	0.75	0.5	709961927	935649231
conviction	V1_2	g	5.706476211547852	1.0	52658470	0.75	0.5	709961927	935649231
conviction	EOS_0	g	1.6118940114974976	0.0	52658470	0.75	0.5	709961927	935649231
conjecture	V1_0	u	5.151577949523926	1.0	52658470	0.75	0.5	709961927	935649231
