"(Intercept)"	"HasRC.C"	"compatible.C"	"True_Minus_False.C"	"HasRC.C:compatible.C"	"HasRC.C:True_Minus_False.C"	"Item"
"o_lifeguard_swimmer"	12.9812425953376	-0.444103773584907	-1.23805268052225	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_lifeguard_swimmer"
"o_mobster_media"	11.1130732963097	-0.444103773584907	-0.138131744232447	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_mobster_media"
"o_musician_far"	10.8791169796689	-0.444103773584907	-0.442663922919334	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_musician_far"
"o_neighbor_woman"	1.49780927815435	-0.444103773584907	0.236643261134891	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_neighbor_woman"
"o_pharmacist_stranger"	14.2350543816857	-0.444103773584907	-0.432155038726424	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_pharmacist_stranger"
"o_politician_banker"	6.92533060822422	-0.444103773584907	2.50048924044004	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_politician_banker"
"o_preacher_parishioners"	9.21356160265678	-0.444103773584907	2.00968651797015	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_preacher_parishioners"
"o_principal_teacher"	1.83821032318384	-0.444103773584907	-0.984469645443454	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_principal_teacher"
"o_runner_psychiatrist"	1.40633058733115	-0.444103773584907	1.10741075938098	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_runner_psychiatrist"
"o_scientist_mayor"	2.66448948498464	-0.444103773584907	0.253538554052075	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_scientist_mayor"
"o_sculptor_painter"	2.36025137822185	-0.444103773584907	0.293384923221602	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_sculptor_painter"
"o_senator_diplomat"	9.02063354264748	-0.444103773584907	-2.69379415600537	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_senator_diplomat"
"o_student_bully"	13.9555412847629	-0.444103773584907	-1.18173126976053	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_student_bully"
"o_student_professor"	9.34202346425089	-0.444103773584907	-2.52363009906724	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_student_professor"
"o_surgeon_patient"	3.31464309196938	-0.444103773584907	-0.631128062150444	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_surgeon_patient"
"o_tenant_foreman"	8.61795499836474	-0.444103773584907	-0.998366602533108	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_tenant_foreman"
"o_trader_businessman"	2.41931711024441	-0.444103773584907	1.1234161892581	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_trader_businessman"
"o_trickster_woman"	14.4222792007549	-0.444103773584907	2.97929598899524	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_trickster_woman"
"o_victim_criminal"	15.6049677904767	-0.444103773584907	0.635847247569328	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_victim_criminal"
"o_violinist_sponsors"	3.37959365590821	-0.444103773584907	0.768907782397674	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"o_violinist_sponsors"
"v_actor_fans"	8.78375939364051	-0.444103773584907	0.62746095085125	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_actor_fans"
"v_agent_fbi"	3.5570322524102	-0.444103773584907	1.13477858511391	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_agent_fbi"
"v_banker_analyst"	7.6896929052317	-0.444103773584907	0.607782036090114	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_banker_analyst"
"v_bully_children"	1.61955778127306	-0.444103773584907	-0.0539327315577945	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_bully_children"
"v_businessman_sponsor"	7.34183967132395	-0.444103773584907	-0.145967744333723	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_businessman_sponsor"
"v_captain_crew"	2.22780289737363	-0.444103773584907	1.30995460888685	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_captain_crew"
"v_criminal_stranger"	8.3637837723729	-0.444103773584907	0.116966052780571	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_criminal_stranger"
"v_customer_vendor"	2.37930736656554	-0.444103773584907	0.147773889162173	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_customer_vendor"
"v_doctor_colleague"	8.04296112188495	-0.444103773584907	0.174112187492763	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_doctor_colleague"
"v_driver_guide"	2.75483351190494	-0.444103773584907	0.113125329588991	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_driver_guide"
"v_fiancé_author"	4.95949976040103	-0.444103773584907	-0.275704829337273	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_fiancé_author"
"v_firefighter_neighbor"	12.7673909292104	-0.444103773584907	-1.20631330613167	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_firefighter_neighbor"
"v_fisherman_gardener"	1.8642237895828	-0.444103773584907	-0.351915321081173	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_fisherman_gardener"
"v_guest_cousin"	13.1543951223691	-0.444103773584907	1.1891130381457	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_guest_cousin"
"v_guest_thug"	11.3613120313534	-0.444103773584907	-1.15333610097397	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_guest_thug"
"v_investor_scientist"	10.8015576694454	-0.444103773584907	-0.108032916522759	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_investor_scientist"
"v_janitor_organizer"	2.39575993942922	-0.444103773584907	0.652930541445595	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_janitor_organizer"
"v_judge_attorney"	2.30902900149055	-0.444103773584907	1.05325534214813	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_judge_attorney"
"v_lifeguard_soldier"	12.8597911430955	-0.444103773584907	0.499506388883069	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_lifeguard_soldier"
"v_manager_boss"	8.20396021769593	-0.444103773584907	-0.0664574058860904	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_manager_boss"
"v_medic_survivor"	8.56585895933768	-0.444103773584907	-0.33993021252146	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_medic_survivor"
"v_pediatrician_receptionist"	14.5865987294102	-0.444103773584907	-0.146121585372551	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_pediatrician_receptionist"
"v_plaintiff_jury"	7.2094905949029	-0.444103773584907	-0.320831049137933	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_plaintiff_jury"
"v_plumber_apprentice"	2.21179840994779	-0.444103773584907	0.279681079643174	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_plumber_apprentice"
"v_president_farmer"	3.6723657159696	-0.444103773584907	-2.03505994547663	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_president_farmer"
"v_psychiatrist_nurse"	13.8306076304125	-0.444103773584907	-2.16568107681569	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_psychiatrist_nurse"
"v_senator_diplomat"	10.5925056461781	-0.444103773584907	-1.46592333819393	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_senator_diplomat"
"v_sponsor_musician"	9.98154604070935	-0.444103773584907	-0.662795089119469	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_sponsor_musician"
"v_teacher_principal"	2.42012125477826	-0.444103773584907	-0.647488884399113	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_teacher_principal"
"v_thief_detective"	11.6546021274474	-0.444103773584907	-0.65281606375367	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_thief_detective"
"v_vendor_salesman"	13.4508922824375	-0.444103773584907	-0.271524836318894	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_vendor_salesman"
"v_victim_swimmer"	10.2414556402242	-0.444103773584907	-0.282411929402728	0.0225205297601858	0.0666335794366967	-0.0747301518356063	"v_victim_swimmer"
