ID	DeletionRate	Autoencoder	NoiseLM	PlainLM	PredWeight	Noun	Continuation	Subj	NotSubj	That	NoThat
112045785	0.55	709961927	964163553	935649231	0.75	story	the actor	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the preacher	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the violinist	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the senator	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the commander	42	29	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the victims	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the politician	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the surgeon	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the extremist	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the clerk	42	29	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the trader	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	story	the CEO	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the principal	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the sculptor	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the consultant	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the runner	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the child	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the criminal	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the student	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the mobster	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the actor	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the preacher	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the violinist	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the senator	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the commander	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the victims	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the politician	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the surgeon	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the extremist	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the clerk	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the trader	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	admission	the CEO	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the principal	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the sculptor	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the consultant	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the runner	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the child	68	3	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the criminal	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the student	68	3	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the mobster	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the actor	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the preacher	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the violinist	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the senator	67	4	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the commander	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the victims	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the politician	67	4	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the surgeon	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the extremist	68	3	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the clerk	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the trader	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	complaint	the CEO	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the principal	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the sculptor	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the consultant	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the runner	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the child	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the criminal	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the student	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the mobster	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the actor	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the preacher	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the violinist	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the senator	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the commander	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the victims	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the politician	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the surgeon	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the extremist	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the clerk	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the trader	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	declaration	the CEO	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the principal	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the sculptor	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the consultant	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the runner	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the child	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the criminal	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the student	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the mobster	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the actor	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the preacher	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the violinist	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the senator	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the commander	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the victims	41	30	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the politician	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the surgeon	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the extremist	42	29	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the clerk	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the trader	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	news	the CEO	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the principal	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the sculptor	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the consultant	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the runner	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the child	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the criminal	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the student	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the mobster	45	26	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the actor	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the preacher	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the violinist	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the senator	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the commander	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the victims	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the politician	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the surgeon	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the extremist	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the clerk	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the trader	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the CEO	41	30	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the principal	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the sculptor	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the consultant	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the runner	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the child	45	26	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the criminal	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the student	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the mobster	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the actor	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the preacher	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the violinist	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the senator	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the commander	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the victims	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the politician	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the surgeon	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the extremist	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the clerk	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the trader	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the CEO	42	29	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the principal	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the sculptor	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the consultant	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the runner	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the child	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the criminal	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the student	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the mobster	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the actor	68	3	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the preacher	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the violinist	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the senator	67	4	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the commander	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the victims	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the politician	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the surgeon	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the extremist	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the clerk	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the trader	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the CEO	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the principal	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the sculptor	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the consultant	51	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the runner	42	29	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the child	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the criminal	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the student	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the mobster	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the actor	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the preacher	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the violinist	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the senator	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the commander	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the victims	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the politician	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the surgeon	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the extremist	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the clerk	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the trader	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the CEO	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the principal	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the sculptor	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the consultant	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the runner	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the child	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the criminal	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the student	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the mobster	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the actor	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the preacher	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the violinist	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the senator	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the commander	53	18	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the victims	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the politician	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the surgeon	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the extremist	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the clerk	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the trader	54	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the CEO	50	21	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the principal	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the sculptor	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the consultant	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the runner	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the child	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the criminal	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the student	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the mobster	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the actor	40	31	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the preacher	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the violinist	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the senator	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the commander	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the victims	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the politician	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the surgeon	36	35	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the extremist	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the clerk	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the trader	39	32	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the CEO	48	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the principal	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the sculptor	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the consultant	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the runner	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the child	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the criminal	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the student	66	5	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the mobster	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the actor	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the preacher	68	3	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the violinist	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the senator	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the commander	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the victims	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the politician	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the surgeon	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the extremist	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the clerk	67	4	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the trader	67	4	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the CEO	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the principal	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the sculptor	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the consultant	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the runner	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the child	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the criminal	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the student	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the mobster	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the actor	66	5	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the preacher	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the violinist	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the senator	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the commander	66	5	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the victims	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the politician	66	5	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the surgeon	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the extremist	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the clerk	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the trader	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the CEO	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the principal	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the sculptor	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the consultant	69	2	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the runner	66	5	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the child	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the criminal	66	5	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the student	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the mobster	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the actor	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the preacher	65	6	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the violinist	67	4	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the senator	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the commander	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the victims	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the politician	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the surgeon	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the extremist	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the clerk	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the trader	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the CEO	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the principal	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the sculptor	49	22	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the consultant	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the runner	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the child	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the criminal	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the student	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the mobster	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the actor	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the preacher	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the violinist	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the senator	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the commander	44	27	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the victims	60	11	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the politician	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the surgeon	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the extremist	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the clerk	55	16	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the trader	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the CEO	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the principal	35	36	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the sculptor	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the consultant	33	38	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the runner	31	39	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the child	30	41	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the criminal	39	32	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the student	37	34	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the mobster	44	27	71	0
