ID	DeletionRate	Autoencoder	NoiseLM	PlainLM	PredWeight	Noun	Continuation	Subj	NotSubj	That	NoThat
112045785	0.55	709961927	964163553	935649231	0.75	news	the commander	47	24	58	13
112045785	0.55	709961927	964163553	935649231	0.75	news	the victims	37	21	37	34
112045785	0.55	709961927	964163553	935649231	0.75	news	the politician	52	8	59	12
112045785	0.55	709961927	964163553	935649231	0.75	news	the surgeon	38	21	59	12
112045785	0.55	709961927	964163553	935649231	0.75	news	the extremist	43	16	46	25
112045785	0.55	709961927	964163553	935649231	0.75	news	the clerk	19	29	48	23
112045785	0.55	709961927	964163553	935649231	0.75	news	the trader	55	16	61	10
112045785	0.55	709961927	964163553	935649231	0.75	news	the CEO	31	5	59	12
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the principal	44	27	70	1
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the sculptor	41	29	49	22
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the consultant	45	15	47	24
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the runner	34	15	59	12
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the child	26	21	47	24
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the criminal	48	22	59	12
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the student	47	14	47	24
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the mobster	47	24	47	24
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the actor	59	12	47	24
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the preacher	50	20	35	36
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the violinist	48	13	46	25
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the senator	43	18	49	22
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the commander	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the victims	63	8	34	37
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the politician	60	10	37	34
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the surgeon	41	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the extremist	53	18	59	12
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the clerk	45	26	70	1
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the trader	54	17	61	10
112045785	0.55	709961927	964163553	935649231	0.75	confirmation	the CEO	45	26	59	12
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the principal	53	18	47	24
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the sculptor	47	24	59	12
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the consultant	59	12	47	24
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the runner	62	9	46	25
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the child	56	15	37	34
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the criminal	47	24	47	24
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the student	53	18	59	12
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the mobster	43	28	70	1
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the actor	51	20	49	22
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the preacher	58	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the violinist	39	20	46	25
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the senator	59	12	25	46
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the commander	58	13	59	12
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the victims	40	31	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the politician	46	25	47	24
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the surgeon	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the extremist	44	27	47	24
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the clerk	46	25	71	0
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the trader	47	24	59	12
112045785	0.55	709961927	964163553	935649231	0.75	announcement	the CEO	43	28	58	13
112045785	0.55	709961927	964163553	935649231	0.75	concern	the principal	52	19	61	10
112045785	0.55	709961927	964163553	935649231	0.75	concern	the sculptor	62	9	70	1
112045785	0.55	709961927	964163553	935649231	0.75	concern	the consultant	43	16	60	11
112045785	0.55	709961927	964163553	935649231	0.75	concern	the runner	36	11	49	22
112045785	0.55	709961927	964163553	935649231	0.75	concern	the child	50	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the criminal	24	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the student	46	25	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the mobster	60	11	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the actor	51	20	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the preacher	48	10	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the violinist	51	10	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the senator	55	6	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the commander	31	16	59	12
112045785	0.55	709961927	964163553	935649231	0.75	concern	the victims	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the politician	34	13	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the surgeon	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	concern	the extremist	53	18	58	13
112045785	0.55	709961927	964163553	935649231	0.75	concern	the clerk	54	17	25	46
112045785	0.55	709961927	964163553	935649231	0.75	concern	the trader	29	21	70	1
112045785	0.55	709961927	964163553	935649231	0.75	concern	the CEO	58	12	49	22
112045785	0.55	709961927	964163553	935649231	0.75	finding	the principal	34	18	59	12
112045785	0.55	709961927	964163553	935649231	0.75	finding	the sculptor	37	33	58	13
112045785	0.55	709961927	964163553	935649231	0.75	finding	the consultant	21	16	49	22
112045785	0.55	709961927	964163553	935649231	0.75	finding	the runner	22	31	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the child	9	5	70	1
112045785	0.55	709961927	964163553	935649231	0.75	finding	the criminal	36	13	49	22
112045785	0.55	709961927	964163553	935649231	0.75	finding	the student	27	19	34	37
112045785	0.55	709961927	964163553	935649231	0.75	finding	the mobster	22	18	49	22
112045785	0.55	709961927	964163553	935649231	0.75	finding	the actor	12	35	71	0
112045785	0.55	709961927	964163553	935649231	0.75	finding	the preacher	14	25	59	12
112045785	0.55	709961927	964163553	935649231	0.75	finding	the violinist	38	13	47	24
112045785	0.55	709961927	964163553	935649231	0.75	finding	the senator	20	26	59	12
112045785	0.55	709961927	964163553	935649231	0.75	finding	the commander	8	7	46	25
112045785	0.55	709961927	964163553	935649231	0.75	finding	the victims	20	22	61	10
112045785	0.55	709961927	964163553	935649231	0.75	finding	the politician	29	20	59	12
112045785	0.55	709961927	964163553	935649231	0.75	finding	the surgeon	30	6	59	12
112045785	0.55	709961927	964163553	935649231	0.75	finding	the extremist	20	15	47	24
112045785	0.55	709961927	964163553	935649231	0.75	finding	the clerk	29	32	58	13
112045785	0.55	709961927	964163553	935649231	0.75	finding	the trader	23	36	61	10
112045785	0.55	709961927	964163553	935649231	0.75	finding	the CEO	24	31	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the principal	56	15	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the sculptor	41	30	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the consultant	52	19	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the runner	29	42	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the child	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the criminal	55	16	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the student	53	18	47	24
112045785	0.55	709961927	964163553	935649231	0.75	myth	the mobster	42	29	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the actor	53	18	47	24
112045785	0.55	709961927	964163553	935649231	0.75	myth	the preacher	43	28	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the violinist	37	34	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the senator	45	26	35	36
112045785	0.55	709961927	964163553	935649231	0.75	myth	the commander	42	17	47	24
112045785	0.55	709961927	964163553	935649231	0.75	myth	the victims	62	9	59	12
112045785	0.55	709961927	964163553	935649231	0.75	myth	the politician	57	14	70	1
112045785	0.55	709961927	964163553	935649231	0.75	myth	the surgeon	55	16	48	23
112045785	0.55	709961927	964163553	935649231	0.75	myth	the extremist	44	27	37	34
112045785	0.55	709961927	964163553	935649231	0.75	myth	the clerk	31	40	71	0
112045785	0.55	709961927	964163553	935649231	0.75	myth	the trader	39	32	47	24
112045785	0.55	709961927	964163553	935649231	0.75	myth	the CEO	54	17	35	36
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the principal	45	26	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the sculptor	54	17	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the consultant	35	13	47	24
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the runner	47	24	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the child	34	37	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the criminal	34	26	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the student	53	18	47	24
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the mobster	45	26	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the actor	30	41	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the preacher	47	24	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the violinist	38	33	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the senator	45	26	70	1
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the commander	50	21	61	10
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the victims	48	23	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the politician	43	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the surgeon	38	21	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the extremist	31	40	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the clerk	48	23	35	36
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the trader	23	48	59	12
112045785	0.55	709961927	964163553	935649231	0.75	prediction	the CEO	24	23	59	12
112045785	0.55	709961927	964163553	935649231	0.75	information	the principal	62	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the sculptor	48	3	70	1
112045785	0.55	709961927	964163553	935649231	0.75	information	the consultant	43	4	61	10
112045785	0.55	709961927	964163553	935649231	0.75	information	the runner	58	13	58	13
112045785	0.55	709961927	964163553	935649231	0.75	information	the child	36	11	61	10
112045785	0.55	709961927	964163553	935649231	0.75	information	the criminal	56	15	47	24
112045785	0.55	709961927	964163553	935649231	0.75	information	the student	66	5	70	1
112045785	0.55	709961927	964163553	935649231	0.75	information	the mobster	56	3	49	22
112045785	0.55	709961927	964163553	935649231	0.75	information	the actor	61	10	70	1
112045785	0.55	709961927	964163553	935649231	0.75	information	the preacher	56	3	37	34
112045785	0.55	709961927	964163553	935649231	0.75	information	the violinist	62	9	59	12
112045785	0.55	709961927	964163553	935649231	0.75	information	the senator	40	7	58	13
112045785	0.55	709961927	964163553	935649231	0.75	information	the commander	60	11	61	10
112045785	0.55	709961927	964163553	935649231	0.75	information	the victims	45	14	59	12
112045785	0.55	709961927	964163553	935649231	0.75	information	the politician	57	14	59	12
112045785	0.55	709961927	964163553	935649231	0.75	information	the surgeon	51	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the extremist	55	4	59	12
112045785	0.55	709961927	964163553	935649231	0.75	information	the clerk	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	information	the trader	55	3	58	13
112045785	0.55	709961927	964163553	935649231	0.75	information	the CEO	50	15	49	22
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the principal	62	8	35	36
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the sculptor	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the consultant	61	10	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the runner	61	10	59	12
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the child	63	8	47	24
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the criminal	64	7	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the student	64	7	47	24
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the mobster	62	9	70	1
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the actor	67	4	61	10
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the preacher	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the violinist	63	8	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the senator	65	6	70	1
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the commander	66	5	61	10
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the victims	62	9	47	24
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the politician	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the surgeon	63	8	58	13
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the extremist	64	7	37	34
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the clerk	55	16	46	25
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the trader	66	5	13	58
112045785	0.55	709961927	964163553	935649231	0.75	allegation	the CEO	59	12	59	12
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the principal	36	11	47	24
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the sculptor	30	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the consultant	30	17	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the runner	56	15	70	1
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the child	53	18	37	34
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the criminal	27	8	59	12
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the student	35	23	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the mobster	36	13	46	25
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the actor	59	12	61	10
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the preacher	67	4	47	24
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the violinist	35	3	59	12
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the senator	63	8	70	1
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the commander	43	16	61	10
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the victims	36	17	59	12
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the politician	45	14	47	24
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the surgeon	42	18	59	12
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the extremist	47	24	71	0
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the clerk	42	16	46	25
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the trader	32	5	49	22
112045785	0.55	709961927	964163553	935649231	0.75	evidence	the CEO	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the principal	59	12	58	13
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the sculptor	47	23	49	22
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the consultant	62	9	58	13
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the runner	62	9	36	35
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the child	60	11	61	10
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the criminal	56	15	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the student	57	14	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the mobster	63	8	59	12
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the actor	57	14	70	1
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the preacher	57	14	49	22
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the violinist	61	10	58	13
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the senator	56	15	61	10
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the commander	47	12	47	24
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the victims	60	11	59	12
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the politician	62	9	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the surgeon	59	12	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the extremist	51	20	71	0
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the clerk	50	9	34	37
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the trader	64	7	37	34
112045785	0.55	709961927	964163553	935649231	0.75	conclusion	the CEO	59	12	46	25
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the principal	45	26	49	22
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the sculptor	50	21	58	13
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the consultant	45	26	37	34
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the runner	28	31	59	12
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the child	34	37	59	12
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the criminal	47	24	59	12
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the student	20	28	71	0
112045785	0.55	709961927	964163553	935649231	0.75	opinion	the mobster	45	17	71	0
