{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.35, 'correlations': {'Model 1': -0.2334, 'Sanity 2': -0.4838, 'Model 2': -0.2653}, 'id': '51528803', 'lr_mem': 1e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 1.0, 'del_rate': 0.7, 'correlations': {'Model 1': 0.0272, 'Sanity 2': -0.7409, 'Model 2': -0.2677}, 'id': '915858029', 'lr_mem': 2e-05, 'mom': 0.0}
{'iterations': '350000', 'pred_weight': 0.5, 'del_rate': 0.3, 'correlations': {'Model 1': 0.0123, 'Sanity 2': -0.5307, 'Model 2': -0.2699}, 'id': '192367711', 'lr_mem': 1e-05, 'mom': 0.5}
{'iterations': '200000', 'pred_weight': 0.5, 'del_rate': 0.45, 'correlations': {'Model 1': -0.0652, 'Sanity 2': -0.5902, 'Model 2': -0.2745}, 'id': '659080803', 'lr_mem': 2e-05, 'mom': 0.0}
{'iterations': '1100000', 'pred_weight': 0.75, 'del_rate': 0.5, 'correlations': {'Model 1': -0.3043, 'Sanity 2': -0.4487, 'Model 2': -0.2756}, 'id': '183732464', 'lr_mem': 5e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.25, 'del_rate': 0.25, 'correlations': {'Model 1': -0.156, 'Sanity 2': -0.5851, 'Model 2': -0.2832}, 'id': '821686472', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '650000', 'pred_weight': 0.25, 'del_rate': 0.45, 'correlations': {'Model 1': -0.2394, 'Sanity 2': -0.5053, 'Model 2': -0.2842}, 'id': '360901824', 'lr_mem': 1e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.6, 'correlations': {'Model 1': -0.0338, 'Sanity 2': -0.3892, 'Model 2': -0.2845}, 'id': '612796162', 'lr_mem': 5e-05, 'mom': 0.0}
{'iterations': '1050000', 'pred_weight': 0.5, 'del_rate': 0.4, 'correlations': {'Model 1': -0.1753, 'Sanity 2': -0.6495, 'Model 2': -0.2876}, 'id': '459171832', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.8, 'correlations': {'Model 1': 0.1818, 'Sanity 2': -0.4845, 'Model 2': -0.2877}, 'id': '413607519', 'lr_mem': 2e-05, 'mom': 0.5}
{'iterations': '1300000', 'pred_weight': 0.5, 'del_rate': 0.55, 'correlations': {'Model 1': -0.1276, 'Sanity 2': -0.4072, 'Model 2': -0.2882}, 'id': '232127961', 'lr_mem': 5e-05, 'mom': 0.7}
{'iterations': '1450000', 'pred_weight': 0.5, 'del_rate': 0.5, 'correlations': {'Model 1': -0.2062, 'Sanity 2': -0.5552, 'Model 2': -0.2898}, 'id': '143804192', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '750000', 'pred_weight': 0.5, 'del_rate': 0.5, 'correlations': {'Model 1': -0.2122, 'Sanity 2': -0.6578, 'Model 2': -0.2937}, 'id': '217515609', 'lr_mem': 2e-06, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.3, 'correlations': {'Model 1': 0.0312, 'Sanity 2': -0.451, 'Model 2': -0.2951}, 'id': '509592821', 'lr_mem': 1e-05, 'mom': 0.5}
{'iterations': '550000', 'pred_weight': 0.75, 'del_rate': 0.5, 'correlations': {'Model 1': -0.2175, 'Sanity 2': -0.5203, 'Model 2': -0.3006}, 'id': '148283124', 'lr_mem': 2e-05, 'mom': 0.9}
{'iterations': '800000', 'pred_weight': 0.5, 'del_rate': 0.55, 'correlations': {'Model 1': -0.2029, 'Sanity 2': -0.5761, 'Model 2': -0.3006}, 'id': '162536099', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.25, 'del_rate': 0.7, 'correlations': {'Model 1': -0.2, 'Sanity 2': -0.5927, 'Model 2': -0.3015}, 'id': '877296611', 'lr_mem': 5e-05, 'mom': 0.5}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.25, 'correlations': {'Model 1': -0.1248, 'Sanity 2': -0.5247, 'Model 2': -0.306}, 'id': '379278950', 'lr_mem': 1e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.7, 'correlations': {'Model 1': -0.1871, 'Sanity 2': -0.7039, 'Model 2': -0.3083}, 'id': '299520772', 'lr_mem': 5e-05, 'mom': 0.3}
{'iterations': '250000', 'pred_weight': 0.75, 'del_rate': 0.45, 'correlations': {'Model 1': -0.2692, 'Sanity 2': -0.3787, 'Model 2': -0.3089}, 'id': '590574632', 'lr_mem': 5e-05, 'mom': 0.5}
{'iterations': '700000', 'pred_weight': 0.25, 'del_rate': 0.5, 'correlations': {'Model 1': -0.0783, 'Sanity 2': -0.2938, 'Model 2': -0.3152}, 'id': '943396827', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '3500000', 'pred_weight': 0.5, 'del_rate': 0.45, 'correlations': {'Model 1': -0.0237, 'Sanity 2': -0.3553, 'Model 2': -0.3166}, 'id': '285696149', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '1550000', 'pred_weight': 0.25, 'del_rate': 0.4, 'correlations': {'Model 1': -0.2471, 'Sanity 2': -0.2794, 'Model 2': -0.3202}, 'id': '958102436', 'lr_mem': 5e-05, 'mom': 0.7}
{'iterations': '250000', 'pred_weight': 0.5, 'del_rate': 0.2, 'correlations': {'Model 1': -0.0643, 'Sanity 2': -0.5368, 'Model 2': -0.3223}, 'id': '388922172', 'lr_mem': 2e-05, 'mom': 0.5}
{'iterations': '700000', 'pred_weight': 0.5, 'del_rate': 0.5, 'correlations': {'Model 1': -0.1488, 'Sanity 2': -0.6246, 'Model 2': -0.3228}, 'id': '195248956', 'lr_mem': 2e-06, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.25, 'del_rate': 0.4, 'correlations': {'Model 1': -0.1439, 'Sanity 2': -0.2718, 'Model 2': -0.3266}, 'id': '106734658', 'lr_mem': 2e-05, 'mom': 0.7}
{'iterations': '100000', 'pred_weight': 0.5, 'del_rate': 0.55, 'correlations': {'Model 1': -0.189, 'Sanity 2': -0.6309, 'Model 2': -0.3294}, 'id': '873235161', 'lr_mem': 2e-05, 'mom': 0.7}
{'iterations': '1550000', 'pred_weight': 0.75, 'del_rate': 0.45, 'correlations': {'Model 1': -0.1851, 'Sanity 2': -0.0676, 'Model 2': -0.3307}, 'id': '24570462', 'lr_mem': 2e-05, 'mom': 0.5}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.45, 'correlations': {'Model 1': -0.333, 'Sanity 2': -0.6387, 'Model 2': -0.3309}, 'id': '120413426', 'lr_mem': 1e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.25, 'correlations': {'Model 1': 0.0693, 'Sanity 2': -0.5448, 'Model 2': -0.3369}, 'id': '200319082', 'lr_mem': 2e-06, 'mom': 0.3}
{'iterations': '1050000', 'pred_weight': 0.25, 'del_rate': 0.55, 'correlations': {'Model 1': 0.3738, 'Sanity 2': -0.4391, 'Model 2': -0.3401}, 'id': '967391358', 'lr_mem': 5e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.35, 'correlations': {'Model 1': -0.2711, 'Sanity 2': -0.2396, 'Model 2': -0.3405}, 'id': '658423140', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '2600000', 'pred_weight': 0.25, 'del_rate': 0.5, 'correlations': {'Model 1': 0.0882, 'Sanity 2': -0.3062, 'Model 2': -0.3421}, 'id': '716368898', 'lr_mem': 2e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.4, 'correlations': {'Model 1': -0.063, 'Sanity 2': -0.6646, 'Model 2': -0.3449}, 'id': '939259404', 'lr_mem': 2e-06, 'mom': 0.5}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.4, 'correlations': {'Model 1': -0.0723, 'Sanity 2': -0.5217, 'Model 2': -0.3456}, 'id': '684397803', 'lr_mem': 2e-06, 'mom': 0.3}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.5, 'correlations': {'Model 1': -0.2498, 'Sanity 2': -0.6046, 'Model 2': -0.3483}, 'id': '475856790', 'lr_mem': 2e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.6, 'correlations': {'Model 1': -0.0432, 'Sanity 2': -0.4474, 'Model 2': -0.3498}, 'id': '139377241', 'lr_mem': 1e-05, 'mom': 0.9}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.55, 'correlations': {'Model 1': -0.5654, 'Sanity 2': -0.5585, 'Model 2': -0.3551}, 'id': '456508807', 'lr_mem': 2e-05, 'mom': 0.3}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.3, 'correlations': {'Model 1': 0.0067, 'Sanity 2': -0.5201, 'Model 2': -0.356}, 'id': '89950795', 'lr_mem': 2e-06, 'mom': 0.0}
{'iterations': '1250000', 'pred_weight': 0.5, 'del_rate': 0.4, 'correlations': {'Model 1': 0.0056, 'Sanity 2': -0.4399, 'Model 2': -0.358}, 'id': '324820415', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '900000', 'pred_weight': 0.5, 'del_rate': 0.55, 'correlations': {'Model 1': 0.3089, 'Sanity 2': -0.4333, 'Model 2': -0.3608}, 'id': '795513221', 'lr_mem': 5e-05, 'mom': 0.3}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.6, 'correlations': {'Model 1': -0.1452, 'Sanity 2': -0.6811, 'Model 2': -0.3654}, 'id': '848056644', 'lr_mem': 2e-05, 'mom': 0.9}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.7, 'correlations': {'Model 1': -0.3636, 'Sanity 2': -0.6253, 'Model 2': -0.373}, 'id': '514711635', 'lr_mem': 1e-05, 'mom': 0.5}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.2, 'correlations': {'Model 1': -0.0655, 'Sanity 2': -0.4818, 'Model 2': -0.3807}, 'id': '353377161', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.7, 'correlations': {'Model 1': 0.1967, 'Sanity 2': -0.4859, 'Model 2': -0.3865}, 'id': '293786677', 'lr_mem': 5e-05, 'mom': 0.7}
{'iterations': '2000000', 'pred_weight': 0.25, 'del_rate': 0.55, 'correlations': {'Model 1': -0.0651, 'Sanity 2': -0.5476, 'Model 2': -0.39}, 'id': '17355564', 'lr_mem': 2e-06, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.25, 'del_rate': 0.3, 'correlations': {'Model 1': -0.1175, 'Sanity 2': -0.4984, 'Model 2': -0.3996}, 'id': '848164080', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.6, 'correlations': {'Model 1': -0.3407, 'Sanity 2': -0.6621, 'Model 2': -0.4215}, 'id': '971708786', 'lr_mem': 5e-05, 'mom': 0.5}
{'iterations': '5000000', 'pred_weight': 0.75, 'del_rate': 0.5, 'correlations': {'Model 1': -0.287, 'Sanity 2': -0.3806, 'Model 2': -0.4219}, 'id': '481330101', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.6, 'correlations': {'Model 1': -0.1946, 'Sanity 2': -0.4158, 'Model 2': -0.4244}, 'id': '693968216', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '300000', 'pred_weight': 0.5, 'del_rate': 0.5, 'correlations': {'Model 1': -0.4385, 'Sanity 2': -0.423, 'Model 2': -0.4304}, 'id': '673032897', 'lr_mem': 5e-05, 'mom': 0.7}
{'iterations': '1150000', 'pred_weight': 0.75, 'del_rate': 0.55, 'correlations': {'Model 1': 0.2333, 'Sanity 2': -0.5008, 'Model 2': -0.436}, 'id': '467537102', 'lr_mem': 2e-05, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.5, 'del_rate': 0.6, 'correlations': {'Model 1': -0.3198, 'Sanity 2': -0.5356, 'Model 2': -0.4388}, 'id': '649119042', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.45, 'correlations': {'Model 1': -0.3282, 'Sanity 2': -0.6126, 'Model 2': -0.4392}, 'id': '805893730', 'lr_mem': 1e-05, 'mom': 0.5}
{'iterations': '650000', 'pred_weight': 0.5, 'del_rate': 0.4, 'correlations': {'Model 1': -0.2531, 'Sanity 2': -0.3442, 'Model 2': -0.4437}, 'id': '799395454', 'lr_mem': 2e-05, 'mom': 0.0}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.6, 'correlations': {'Model 1': -0.07, 'Sanity 2': -0.6049, 'Model 2': -0.4544}, 'id': '374478158', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '500000', 'pred_weight': 0.75, 'del_rate': 0.7, 'correlations': {'Model 1': -0.0995, 'Sanity 2': -0.6655, 'Model 2': -0.4548}, 'id': '980199895', 'lr_mem': 2e-06, 'mom': 0.7}
{'iterations': '350000', 'pred_weight': 0.5, 'del_rate': 0.55, 'correlations': {'Model 1': -0.4068, 'Sanity 2': -0.6423, 'Model 2': -0.4825}, 'id': '799707489', 'lr_mem': 2e-05, 'mom': 0.5}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.35, 'correlations': {'Model 1': -0.1545, 'Sanity 2': -0.1637, 'Model 2': -0.4863}, 'id': '457694138', 'lr_mem': 5e-05, 'mom': 0.7}
{'iterations': '200000', 'pred_weight': 0.75, 'del_rate': 0.55, 'correlations': {'Model 1': -0.3026, 'Sanity 2': -0.6332, 'Model 2': -0.5047}, 'id': '14528109', 'lr_mem': 2e-06, 'mom': 0.5}
{'iterations': '500000', 'pred_weight': 0.0, 'del_rate': 0.7, 'correlations': {'Model 1': 0.044, 'Sanity 2': -0.7183, 'Model 2': -0.5058}, 'id': '934137611', 'lr_mem': 5e-05, 'mom': 0.7}
{'iterations': '2500000', 'pred_weight': 0.25, 'del_rate': 0.55, 'correlations': {'Model 1': -0.2465, 'Sanity 2': -0.395, 'Model 2': -0.5081}, 'id': '252830056', 'lr_mem': 1e-05, 'mom': 0.7}
{'iterations': '2450000', 'pred_weight': 0.5, 'del_rate': 0.5, 'correlations': {'Model 1': 0.1168, 'Sanity 2': -0.4747, 'Model 2': -0.5202}, 'id': '894431499', 'lr_mem': 5e-05, 'mom': 0.5}
{'iterations': '150000', 'pred_weight': 0.75, 'del_rate': 0.5, 'correlations': {'Model 1': -0.2727, 'Sanity 2': -0.6602, 'Model 2': -0.5256}, 'id': '169980655', 'lr_mem': 5e-05, 'mom': 0.5}
{'iterations': '2000000', 'pred_weight': 0.5, 'del_rate': 0.5, 'correlations': {'Model 1': -0.2138, 'Sanity 2': -0.3153, 'Model 2': -0.5814}, 'id': '519511829', 'lr_mem': 5e-05, 'mom': 0.9}
