"Estimate"	"Est.Error"	"l-95% CI"	"u-95% CI"	"Rhat"	"Bulk_ESS"	"Tail_ESS"
"Intercept"	9.62919174637488	0.323431662462193	8.99783576480371	10.258312688083	1.00651522146497	243	555
"compatible.C"	0.297423881913266	0.13754140799036	0.0336526236072556	0.57449380112988	1.01723896410117	416	807
"EmbBias.C"	-0.114706189390894	0.0273184605232474	-0.168237927014492	-0.0603938626878844	1.00187666291728	1636	2968
"compatible.C:EmbBias.C"	-0.00292917276676702	0.0112865681762615	-0.02501055881649	0.0191650287814176	1.00011230476096	13994	6763
