ID	PredictabilityWeight	DeletionRate	Noun	Complete	Incomplete	Unknown
980961152	0.75	0.55	assumption	588	528	108
980961152	0.75	0.55	suggestion	526	648	62
980961152	0.75	0.55	realization	492	564	96
980961152	0.75	0.55	belief	552	516	84
980961152	0.75	0.55	assertion	504	528	144
980961152	0.75	0.55	fact	576	528	84
667543184	0.75	0.4	report	636	264	36
667543184	0.75	0.4	remark	564	240	120
667543184	0.75	0.4	story	1008	264	12
667543184	0.75	0.4	admission	948	300	24
667543184	0.75	0.4	complaint	1044	204	12
667543184	0.75	0.4	declaration	1044	216	12
667543184	0.75	0.4	news	1008	192	36
667543184	0.75	0.4	confirmation	1008	264	12
667543184	0.75	0.4	announcement	1032	252	0
667543184	0.75	0.4	concern	744	312	72
667543184	0.75	0.4	finding	576	444	180
667543184	0.75	0.4	myth	1068	192	0
667543184	0.75	0.4	prediction	1056	204	24
667543184	0.75	0.4	information	828	396	60
667543184	0.75	0.4	allegation	1080	132	24
667543184	0.75	0.4	evidence	816	312	84
667543184	0.75	0.4	conclusion	1032	180	0
667543184	0.75	0.4	opinion	960	228	24
667543184	0.75	0.4	statement	1152	96	0
667543184	0.75	0.4	feeling	672	432	96
667543184	0.75	0.4	indication	1139	96	49
667543184	0.75	0.4	proof	936	264	72
667543184	0.75	0.4	idea	1140	120	24
667543184	0.75	0.4	rumor	1116	180	0
667543184	0.75	0.4	reminder	1008	276	0
667543184	0.75	0.4	speculation	576	456	84
667543184	0.75	0.4	presumption	1020	180	48
667543184	0.75	0.4	suspicion	600	444	48
667543184	0.75	0.4	certainty	432	780	72
667543184	0.75	0.4	revelation	996	216	0
667543184	0.75	0.4	claim	516	276	132
667543184	0.75	0.4	perception	1128	132	0
667543184	0.75	0.4	assurance	984	216	0
667543184	0.75	0.4	assumption	1056	192	24
667543184	0.75	0.4	suggestion	984	180	48
667543184	0.75	0.4	realization	1116	108	24
667543184	0.75	0.4	belief	996	180	24
667543184	0.75	0.4	assertion	1104	132	0
667543184	0.75	0.4	fact	936	228	24
289636485	0.0	0.75	report	0	936	84
289636485	0.0	0.75	remark	0	948	144
289636485	0.0	0.75	story	0	1008	60
289636485	0.0	0.75	admission	0	852	96
289636485	0.0	0.75	complaint	0	1080	36
289636485	0.0	0.75	declaration	0	948	96
289636485	0.0	0.75	news	0	744	96
289636485	0.0	0.75	confirmation	0	996	156
289636485	0.0	0.75	announcement	0	996	24
289636485	0.0	0.75	concern	0	924	24
289636485	0.0	0.75	finding	0	888	108
289636485	0.0	0.75	myth	0	924	72
289636485	0.0	0.75	prediction	0	912	24
289636485	0.0	0.75	information	0	1080	72
289636485	0.0	0.75	allegation	0	936	96
289636485	0.0	0.75	evidence	0	960	60
289636485	0.0	0.75	conclusion	0	960	84
289636485	0.0	0.75	opinion	0	948	72
289636485	0.0	0.75	statement	0	984	144
289636485	0.0	0.75	feeling	0	972	72
289636485	0.0	0.75	indication	0	1008	132
289636485	0.0	0.75	proof	0	912	120
289636485	0.0	0.75	idea	0	960	120
289636485	0.0	0.75	rumor	0	912	156
289636485	0.0	0.75	reminder	0	1128	96
289636485	0.0	0.75	speculation	0	924	60
289636485	0.0	0.75	presumption	0	972	132
289636485	0.0	0.75	suspicion	0	948	48
289636485	0.0	0.75	certainty	0	1152	48
289636485	0.0	0.75	revelation	0	948	156
289636485	0.0	0.75	claim	0	912	204
289636485	0.0	0.75	perception	0	1128	60
289636485	0.0	0.75	assurance	0	900	132
289636485	0.0	0.75	assumption	0	768	204
289636485	0.0	0.75	suggestion	0	852	96
289636485	0.0	0.75	realization	0	900	24
289636485	0.0	0.75	belief	0	732	348
289636485	0.0	0.75	assertion	0	780	324
289636485	0.0	0.75	fact	0	804	120
797331002	0.5	0.5	report	168	912	108
797331002	0.5	0.5	remark	252	816	108
797331002	0.5	0.5	story	228	972	84
797331002	0.5	0.5	admission	216	1020	36
797331002	0.5	0.5	complaint	252	972	60
797331002	0.5	0.5	declaration	372	804	72
797331002	0.5	0.5	news	252	684	168
797331002	0.5	0.5	confirmation	396	840	72
797331002	0.5	0.5	announcement	276	888	48
797331002	0.5	0.5	concern	276	816	96
797331002	0.5	0.5	finding	252	576	264
797331002	0.5	0.5	myth	384	816	60
797331002	0.5	0.5	prediction	300	888	36
797331002	0.5	0.5	information	180	936	96
797331002	0.5	0.5	allegation	324	828	60
797331002	0.5	0.5	evidence	180	948	120
797331002	0.5	0.5	conclusion	240	828	12
797331002	0.5	0.5	opinion	324	780	84
797331002	0.5	0.5	statement	264	816	120
797331002	0.5	0.5	feeling	372	696	108
797331002	0.5	0.5	indication	444	780	48
797331002	0.5	0.5	proof	240	1032	12
797331002	0.5	0.5	idea	384	876	36
797331002	0.5	0.5	rumor	252	816	144
797331002	0.5	0.5	reminder	300	948	48
797331002	0.5	0.5	speculation	264	876	72
797331002	0.5	0.5	presumption	492	696	24
797331002	0.5	0.5	suspicion	132	864	36
797331002	0.5	0.5	certainty	216	1020	36
797331002	0.5	0.5	revelation	360	756	72
797331002	0.5	0.5	claim	276	840	108
797331002	0.5	0.5	perception	288	912	36
797331002	0.5	0.5	assurance	348	804	84
797331002	0.5	0.5	assumption	456	756	96
797331002	0.5	0.5	suggestion	204	900	72
797331002	0.5	0.5	realization	408	852	12
797331002	0.5	0.5	belief	528	636	60
797331002	0.5	0.5	assertion	576	624	72
797331002	0.5	0.5	fact	540	612	48
475573116	0.0	0.55	report	24	984	72
475573116	0.0	0.55	remark	0	888	84
475573116	0.0	0.55	story	36	1140	72
475573116	0.0	0.55	admission	24	984	96
475573116	0.0	0.55	complaint	12	1032	60
475573116	0.0	0.55	declaration	12	924	72
475573116	0.0	0.55	news	48	720	108
475573116	0.0	0.55	confirmation	36	996	60
475573116	0.0	0.55	announcement	24	960	24
475573116	0.0	0.55	concern	36	828	144
475573116	0.0	0.55	finding	36	924	36
475573116	0.0	0.55	myth	60	1008	84
475573116	0.0	0.55	prediction	60	948	60
475573116	0.0	0.55	information	10	84	12
398330600	0.25	0.45	report	144	840	132
398330600	0.25	0.45	remark	324	540	192
398330600	0.25	0.45	story	276	852	108
398330600	0.25	0.45	admission	240	840	120
398330600	0.25	0.45	complaint	264	732	60
398330600	0.25	0.45	declaration	252	756	72
398330600	0.25	0.45	news	216	576	144
398330600	0.25	0.45	confirmation	324	780	120
398330600	0.25	0.45	announcement	300	720	72
398330600	0.25	0.45	concern	204	732	84
398330600	0.25	0.45	finding	168	744	108
398330600	0.25	0.45	myth	336	720	72
398330600	0.25	0.45	prediction	276	696	108
398330600	0.25	0.45	information	192	768	132
398330600	0.25	0.45	allegation	288	648	72
398330600	0.25	0.45	evidence	240	708	96
398330600	0.25	0.45	conclusion	252	720	96
398330600	0.25	0.45	opinion	276	660	120
398330600	0.25	0.45	statement	300	672	144
398330600	0.25	0.45	feeling	168	792	156
398330600	0.25	0.45	indication	360	660	132
398330600	0.25	0.45	proof	240	708	108
398330600	0.25	0.45	idea	300	708	96
398330600	0.25	0.45	rumor	336	720	84
398330600	0.25	0.45	reminder	312	684	132
398330600	0.25	0.45	speculation	252	648	132
398330600	0.25	0.45	presumption	384	708	36
398330600	0.25	0.45	suspicion	168	780	96
398330600	0.25	0.45	certainty	120	900	96
398330600	0.25	0.45	revelation	348	684	96
398330600	0.25	0.45	claim	192	816	72
398330600	0.25	0.45	perception	300	660	132
398330600	0.25	0.45	assurance	336	564	120
398330600	0.25	0.45	assumption	336	756	96
398330600	0.25	0.45	suggestion	252	840	60
398330600	0.25	0.45	realization	360	660	60
398330600	0.25	0.45	belief	336	636	108
398330600	0.25	0.45	assertion	252	648	168
398330600	0.25	0.45	fact	384	612	156
899011606	0.25	0.4	report	168	900	120
899011606	0.25	0.4	remark	324	684	132
899011606	0.25	0.4	story	298	828	110
899011606	0.25	0.4	admission	240	840	108
899011606	0.25	0.4	complaint	240	720	168
899011606	0.25	0.4	declaration	300	768	132
899011606	0.25	0.4	news	287	732	121
899011606	0.25	0.4	confirmation	312	840	84
899011606	0.25	0.4	announcement	288	756	132
899011606	0.25	0.4	concern	252	612	192
899011606	0.25	0.4	finding	228	684	132
899011606	0.25	0.4	myth	312	744	132
899011606	0.25	0.4	prediction	324	708	156
899011606	0.25	0.4	information	276	732	108
899011606	0.25	0.4	allegation	239	744	133
899011606	0.25	0.4	evidence	274	744	110
899011606	0.25	0.4	conclusion	324	672	108
899011606	0.25	0.4	opinion	264	828	84
899011606	0.25	0.4	statement	300	720	156
899011606	0.25	0.4	feeling	228	636	288
899011606	0.25	0.4	indication	310	672	182
899011606	0.25	0.4	proof	228	816	72
899011606	0.25	0.4	idea	329	744	91
899011606	0.25	0.4	rumor	300	768	84
899011606	0.25	0.4	reminder	360	660	132
899011606	0.25	0.4	speculation	298	708	134
899011606	0.25	0.4	presumption	384	648	144
899011606	0.25	0.4	suspicion	180	852	192
899011606	0.25	0.4	certainty	288	756	120
899011606	0.25	0.4	revelation	372	732	72
899011606	0.25	0.4	claim	192	792	132
899011606	0.25	0.4	perception	360	744	120
899011606	0.25	0.4	assurance	336	684	168
899011606	0.25	0.4	assumption	420	624	180
899011606	0.25	0.4	suggestion	420	684	120
899011606	0.25	0.4	realization	431	600	97
899011606	0.25	0.4	belief	336	792	108
899011606	0.25	0.4	assertion	302	624	202
899011606	0.25	0.4	fact	384	624	204
83316190	0.5	0.3	report	780	192	84
83316190	0.5	0.3	remark	996	144	36
83316190	0.5	0.3	story	1044	168	0
83316190	0.5	0.3	admission	900	312	48
83316190	0.5	0.3	complaint	1104	72	48
83316190	0.5	0.3	declaration	1116	156	12
83316190	0.5	0.3	news	1128	120	12
83316190	0.5	0.3	confirmation	1068	204	36
83316190	0.5	0.3	announcement	1092	144	24
83316190	0.5	0.3	concern	1020	168	24
83316190	0.5	0.3	finding	1056	168	24
83316190	0.5	0.3	myth	1128	144	24
83316190	0.5	0.3	prediction	1116	144	24
83316190	0.5	0.3	information	1020	192	36
83316190	0.5	0.3	allegation	1116	120	12
83316190	0.5	0.3	evidence	936	216	48
83316190	0.5	0.3	conclusion	1128	168	0
83316190	0.5	0.3	opinion	1080	144	24
83316190	0.5	0.3	statement	1128	120	0
83316190	0.5	0.3	feeling	1032	180	48
83316190	0.5	0.3	indication	1176	84	12
83316190	0.5	0.3	proof	1044	216	12
83316190	0.5	0.3	idea	1188	96	12
83316190	0.5	0.3	rumor	972	168	60
83316190	0.5	0.3	reminder	1080	180	24
83316190	0.5	0.3	speculation	996	180	24
83316190	0.5	0.3	presumption	1116	132	12
83316190	0.5	0.3	suspicion	924	264	12
83316190	0.5	0.3	certainty	1008	252	24
83316190	0.5	0.3	revelation	1128	96	12
83316190	0.5	0.3	claim	1020	168	24
83316190	0.5	0.3	perception	1164	108	24
83316190	0.5	0.3	assurance	1128	120	12
83316190	0.5	0.3	assumption	1176	108	24
83316190	0.5	0.3	suggestion	1056	144	36
83316190	0.5	0.3	realization	1224	60	12
83316190	0.5	0.3	belief	1140	144	12
83316190	0.5	0.3	assertion	1152	72	24
83316190	0.5	0.3	fact	1188	96	12
612966719	0.5	0.4	report	276	720	156
612966719	0.5	0.4	remark	420	600	132
612966719	0.5	0.4	story	480	660	84
612966719	0.5	0.4	admission	372	732	84
612966719	0.5	0.4	complaint	528	528	36
612966719	0.5	0.4	declaration	480	588	132
612966719	0.5	0.4	news	468	528	120
612966719	0.5	0.4	confirmation	444	720	72
612966719	0.5	0.4	announcement	552	516	36
612966719	0.5	0.4	concern	396	552	132
612966719	0.5	0.4	finding	240	708	108
612966719	0.5	0.4	myth	600	516	96
612966719	0.5	0.4	prediction	504	576	96
612966719	0.5	0.4	information	408	612	108
612966719	0.5	0.4	allegation	288	552	132
612966719	0.5	0.4	evidence	408	516	144
612966719	0.5	0.4	conclusion	492	552	60
612966719	0.5	0.4	opinion	504	516	96
612966719	0.5	0.4	statement	576	540	72
612966719	0.5	0.4	feeling	384	636	120
612966719	0.5	0.4	indication	552	504	84
612966719	0.5	0.4	proof	456	564	132
612966719	0.5	0.4	idea	600	588	24
612966719	0.5	0.4	rumor	228	636	144
612966719	0.5	0.4	reminder	516	540	72
612966719	0.5	0.4	speculation	336	696	144
612966719	0.5	0.4	presumption	336	552	216
612966719	0.5	0.4	suspicion	384	708	96
612966719	0.5	0.4	certainty	504	600	84
612966719	0.5	0.4	revelation	492	588	120
612966719	0.5	0.4	claim	432	540	156
612966719	0.5	0.4	perception	672	444	48
612966719	0.5	0.4	assurance	564	468	96
612966719	0.5	0.4	assumption	672	396	96
612966719	0.5	0.4	suggestion	480	564	108
612966719	0.5	0.4	realization	516	468	96
612966719	0.5	0.4	belief	612	408	96
612966719	0.5	0.4	assertion	612	348	144
612966719	0.5	0.4	fact	624	492	120
960136486	1.0	0.4	report	1056	120	24
960136486	1.0	0.4	remark	1140	108	24
960136486	1.0	0.4	story	1176	96	12
960136486	1.0	0.4	admission	1092	132	60
960136486	1.0	0.4	complaint	1224	60	24
960136486	1.0	0.4	declaration	1176	108	0
960136486	1.0	0.4	news	1164	96	12
960136486	1.0	0.4	confirmation	1056	216	24
960136486	1.0	0.4	announcement	1212	96	0
960136486	1.0	0.4	concern	1116	72	96
960136486	1.0	0.4	finding	864	348	60
960136486	1.0	0.4	myth	1152	120	0
960136486	1.0	0.4	prediction	1176	120	12
960136486	1.0	0.4	information	1092	168	24
960136486	1.0	0.4	allegation	888	84	48
960136486	1.0	0.4	evidence	1056	144	72
960136486	1.0	0.4	conclusion	1140	132	0
960136486	1.0	0.4	opinion	1152	108	36
960136486	1.0	0.4	statement	1212	60	12
960136486	1.0	0.4	feeling	1044	216	24
960136486	1.0	0.4	indication	1248	48	0
960136486	1.0	0.4	proof	1128	108	60
960136486	1.0	0.4	idea	1200	72	0
960136486	1.0	0.4	rumor	984	96	36
960136486	1.0	0.4	reminder	1152	96	24
960136486	1.0	0.4	speculation	1032	228	12
960136486	1.0	0.4	presumption	972	156	24
960136486	1.0	0.4	suspicion	1104	156	24
960136486	1.0	0.4	certainty	1116	180	0
960136486	1.0	0.4	revelation	1188	84	12
960136486	1.0	0.4	claim	1068	120	48
960136486	1.0	0.4	perception	1140	120	36
960136486	1.0	0.4	assurance	1116	96	36
960136486	1.0	0.4	assumption	1248	48	0
960136486	1.0	0.4	suggestion	1104	168	12
960136486	1.0	0.4	realization	1212	72	24
960136486	1.0	0.4	belief	1176	96	0
960136486	1.0	0.4	assertion	1188	72	12
960136486	1.0	0.4	fact	1224	60	12
172194424	0.5	0.6	report	108	780	192
172194424	0.5	0.6	remark	156	792	168
172194424	0.5	0.6	story	252	744	192
172194424	0.5	0.6	admission	216	756	156
172194424	0.5	0.6	complaint	300	708	144
172194424	0.5	0.6	declaration	132	720	204
172194424	0.5	0.6	news	216	648	108
172194424	0.5	0.6	confirmation	252	744	228
172194424	0.5	0.6	announcement	372	696	84
172194424	0.5	0.6	concern	144	816	120
172194424	0.5	0.6	finding	156	696	192
172194424	0.5	0.6	myth	299	696	157
172194424	0.5	0.6	prediction	288	684	96
172194424	0.5	0.6	information	228	732	144
172194424	0.5	0.6	allegation	348	660	60
172194424	0.5	0.6	evidence	180	708	168
172194424	0.5	0.6	conclusion	204	660	192
172194424	0.5	0.6	opinion	228	648	156
172194424	0.5	0.6	statement	288	684	144
172194424	0.5	0.6	feeling	144	780	180
172194424	0.5	0.6	indication	384	672	156
172194424	0.5	0.6	proof	240	696	120
172194424	0.5	0.6	idea	312	732	84
172194424	0.5	0.6	rumor	408	624	132
172194424	0.5	0.6	reminder	240	804	60
172194424	0.5	0.6	speculation	216	816	144
172194424	0.5	0.6	presumption	420	636	120
172194424	0.5	0.6	suspicion	120	780	192
172194424	0.5	0.6	certainty	192	792	156
172194424	0.5	0.6	revelation	204	672	192
172194424	0.5	0.6	claim	192	768	144
172194424	0.5	0.6	perception	324	660	144
172194424	0.5	0.6	assurance	360	540	204
172194424	0.5	0.6	assumption	432	624	120
172194424	0.5	0.6	suggestion	156	840	144
172194424	0.5	0.6	realization	204	708	180
172194424	0.5	0.6	belief	264	672	168
172194424	0.5	0.6	assertion	372	564	168
172194424	0.5	0.6	fact	300	720	156
306519204	0.75	0.25	report	756	264	96
306519204	0.75	0.25	remark	828	288	60
306519204	0.75	0.25	story	1092	180	12
306519204	0.75	0.25	admission	1092	192	0
306519204	0.75	0.25	complaint	1212	48	24
306519204	0.75	0.25	declaration	1128	132	12
306519204	0.75	0.25	news	1152	84	36
306519204	0.75	0.25	confirmation	1080	216	0
306519204	0.75	0.25	announcement	1176	120	0
306519204	0.75	0.25	concern	1020	120	72
306519204	0.75	0.25	finding	972	216	48
306519204	0.75	0.25	myth	1128	156	12
306519204	0.75	0.25	prediction	1152	168	0
306519204	0.75	0.25	information	1092	144	48
306519204	0.75	0.25	allegation	1008	144	12
306519204	0.75	0.25	evidence	984	204	48
306519204	0.75	0.25	conclusion	1128	132	12
306519204	0.75	0.25	opinion	1044	216	24
306519204	0.75	0.25	statement	1188	84	12
306519204	0.75	0.25	feeling	912	276	72
306519204	0.75	0.25	indication	1243	36	17
306519204	0.75	0.25	proof	960	252	36
306519204	0.75	0.25	idea	1176	108	12
306519204	0.75	0.25	rumor	1140	96	36
306519204	0.75	0.25	reminder	1128	132	24
306519204	0.75	0.25	speculation	936	204	84
306519204	0.75	0.25	presumption	1188	108	0
306519204	0.75	0.25	suspicion	1068	204	0
306519204	0.75	0.25	certainty	744	504	36
306519204	0.75	0.25	revelation	1140	96	12
306519204	0.75	0.25	claim	720	192	264
306519204	0.75	0.25	perception	1176	96	12
306519204	0.75	0.25	assurance	1032	156	36
306519204	0.75	0.25	assumption	1176	96	24
306519204	0.75	0.25	suggestion	1044	192	36
306519204	0.75	0.25	realization	1200	84	24
306519204	0.75	0.25	belief	1116	132	0
306519204	0.75	0.25	assertion	1164	84	12
306519204	0.75	0.25	fact	1164	120	0
52819109	1.0	0.75	report	120	456	348
52819109	1.0	0.75	remark	60	516	324
52819109	1.0	0.75	story	48	528	228
52819109	1.0	0.75	admission	72	444	384
52819109	1.0	0.75	complaint	84	576	264
52819109	1.0	0.75	declaration	120	444	300
52819109	1.0	0.75	news	84	444	240
52819109	1.0	0.75	confirmation	96	516	312
52819109	1.0	0.75	announcement	48	540	300
52819109	1.0	0.75	concern	96	516	336
52819109	1.0	0.75	finding	60	516	288
52819109	1.0	0.75	myth	60	528	252
52819109	1.0	0.75	prediction	120	360	276
52819109	1.0	0.75	information	108	504	240
52819109	1.0	0.75	allegation	108	432	300
52819109	1.0	0.75	evidence	84	540	192
52819109	1.0	0.75	conclusion	108	444	204
52819109	1.0	0.75	opinion	96	456	312
52819109	1.0	0.75	statement	60	564	324
52819109	1.0	0.75	feeling	84	492	252
52819109	1.0	0.75	indication	84	540	276
52819109	1.0	0.75	proof	96	432	348
52819109	1.0	0.75	idea	60	420	252
52819109	1.0	0.75	rumor	60	456	324
52819109	1.0	0.75	reminder	60	468	216
52819109	1.0	0.75	speculation	96	492	228
52819109	1.0	0.75	presumption	48	564	324
52819109	1.0	0.75	suspicion	48	564	336
52819109	1.0	0.75	certainty	96	516	264
52819109	1.0	0.75	revelation	84	420	312
52819109	1.0	0.75	claim	96	468	240
52819109	1.0	0.75	perception	72	516	252
52819109	1.0	0.75	assurance	132	516	276
52819109	1.0	0.75	assumption	72	504	324
52819109	1.0	0.75	suggestion	132	492	264
52819109	1.0	0.75	realization	72	504	276
52819109	1.0	0.75	belief	48	492	264
52819109	1.0	0.75	assertion	96	432	276
52819109	1.0	0.75	fact	72	480	300
700833636	0.75	0.25	report	588	168	12
700833636	0.75	0.25	remark	900	84	0
700833636	0.75	0.25	story	1284	12	0
700833636	0.75	0.25	admission	1260	24	0
700833636	0.75	0.25	complaint	1248	24	0
700833636	0.75	0.25	declaration	1260	24	0
700833636	0.75	0.25	news	1224	24	12
700833636	0.75	0.25	confirmation	1272	24	0
700833636	0.75	0.25	announcement	1296	0	0
700833636	0.75	0.25	concern	972	132	24
700833636	0.75	0.25	finding	996	180	60
700833636	0.75	0.25	myth	1248	48	0
700833636	0.75	0.25	prediction	1296	0	0
700833636	0.75	0.25	information	1200	60	12
700833636	0.75	0.25	allegation	1224	48	0
700833636	0.75	0.25	evidence	1020	108	12
700833636	0.75	0.25	conclusion	1296	0	0
700833636	0.75	0.25	opinion	1152	120	12
700833636	0.75	0.25	statement	1224	48	0
700833636	0.75	0.25	feeling	960	192	84
700833636	0.75	0.25	indication	1284	0	0
700833636	0.75	0.25	proof	1188	84	0
700833636	0.75	0.25	idea	1296	0	0
700833636	0.75	0.25	rumor	1248	24	0
700833636	0.75	0.25	reminder	1284	12	0
700833636	0.75	0.25	speculation	1128	48	0
700833636	0.75	0.25	presumption	1272	24	0
700833636	0.75	0.25	suspicion	1224	0	12
700833636	0.75	0.25	certainty	1032	252	0
700833636	0.75	0.25	revelation	1248	24	0
700833636	0.75	0.25	claim	900	96	24
700833636	0.75	0.25	perception	1284	0	12
700833636	0.75	0.25	assurance	1248	12	0
700833636	0.75	0.25	assumption	1284	12	0
700833636	0.75	0.25	suggestion	1248	48	0
700833636	0.75	0.25	realization	1296	0	0
700833636	0.75	0.25	belief	1284	12	0
700833636	0.75	0.25	assertion	1284	0	0
700833636	0.75	0.25	fact	1284	12	0
448562163	0.0	0.45	report	36	876	144
448562163	0.0	0.45	remark	131	876	97
448562163	0.0	0.45	story	84	1020	144
448562163	0.0	0.45	admission	142	1020	38
448562163	0.0	0.45	complaint	144	780	72
448562163	0.0	0.45	declaration	107	852	133
448562163	0.0	0.45	news	84	720	48
448562163	0.0	0.45	confirmation	179	924	61
448562163	0.0	0.45	announcement	204	792	96
448562163	0.0	0.45	concern	96	768	96
448562163	0.0	0.45	finding	83	840	61
448562163	0.0	0.45	myth	132	852	144
448562163	0.0	0.45	prediction	143	876	25
448562163	0.0	0.45	information	179	816	97
448562163	0.0	0.45	allegation	120	792	84
448562163	0.0	0.45	evidence	108	876	72
448562163	0.0	0.45	conclusion	144	840	12
448562163	0.0	0.45	opinion	84	840	108
448562163	0.0	0.45	statement	215	768	109
448562163	0.0	0.45	feeling	108	780	96
448562163	0.0	0.45	indication	144	864	96
448562163	0.0	0.45	proof	156	852	36
448562163	0.0	0.45	idea	132	864	96
448562163	0.0	0.45	rumor	168	948	120
448562163	0.0	0.45	reminder	120	789	120
785990114	0.75	0.7	report	588	384	192
785990114	0.75	0.7	remark	684	288	168
785990114	0.75	0.7	story	924	288	12
785990114	0.75	0.7	admission	924	252	84
785990114	0.75	0.7	complaint	984	264	0
785990114	0.75	0.7	declaration	996	228	12
785990114	0.75	0.7	news	864	240	96
785990114	0.75	0.7	confirmation	828	360	108
785990114	0.75	0.7	announcement	960	264	36
785990114	0.75	0.7	concern	852	252	96
785990114	0.75	0.7	finding	348	540	252
785990114	0.75	0.7	myth	948	300	36
785990114	0.75	0.7	prediction	1008	240	12
785990114	0.75	0.7	information	864	264	144
785990114	0.75	0.7	allegation	1020	192	0
785990114	0.75	0.7	evidence	684	276	276
785990114	0.75	0.7	conclusion	1020	264	0
785990114	0.75	0.7	opinion	852	276	48
785990114	0.75	0.7	statement	1020	156	84
785990114	0.75	0.7	feeling	312	696	240
785990114	0.75	0.7	indication	1060	168	32
785990114	0.75	0.7	proof	828	312	108
785990114	0.75	0.7	idea	1068	192	12
785990114	0.75	0.7	rumor	924	264	36
785990114	0.75	0.7	reminder	912	312	48
785990114	0.75	0.7	speculation	504	348	324
785990114	0.75	0.7	presumption	900	288	60
785990114	0.75	0.7	suspicion	960	216	24
785990114	0.75	0.7	certainty	504	540	204
785990114	0.75	0.7	revelation	804	264	84
785990114	0.75	0.7	claim	732	336	168
785990114	0.75	0.7	perception	1032	168	84
785990114	0.75	0.7	assurance	792	192	156
785990114	0.75	0.7	assumption	1044	216	12
785990114	0.75	0.7	suggestion	984	240	12
785990114	0.75	0.7	realization	1056	192	24
785990114	0.75	0.7	belief	1068	192	36
785990114	0.75	0.7	assertion	1008	180	48
785990114	0.75	0.7	fact	972	288	24
533410293	1.0	0.45	report	912	276	48
533410293	1.0	0.45	remark	936	216	96
533410293	1.0	0.45	story	1176	96	24
533410293	1.0	0.45	admission	1068	192	24
533410293	1.0	0.45	complaint	1212	60	36
533410293	1.0	0.45	declaration	1152	120	24
533410293	1.0	0.45	news	1140	84	48
533410293	1.0	0.45	confirmation	1116	156	36
533410293	1.0	0.45	announcement	1188	96	24
533410293	1.0	0.45	concern	1092	84	108
533410293	1.0	0.45	finding	984	240	72
533410293	1.0	0.45	myth	1164	120	12
533410293	1.0	0.45	prediction	1116	144	48
533410293	1.0	0.45	information	1080	156	72
533410293	1.0	0.45	allegation	1152	96	24
533410293	1.0	0.45	evidence	1032	144	96
533410293	1.0	0.45	conclusion	1188	108	0
533410293	1.0	0.45	opinion	1128	120	48
533410293	1.0	0.45	statement	1164	84	60
533410293	1.0	0.45	feeling	936	240	120
533410293	1.0	0.45	indication	1224	60	24
533410293	1.0	0.45	proof	1056	156	96
533410293	1.0	0.45	idea	1188	72	36
533410293	1.0	0.45	rumor	1236	36	24
533410293	1.0	0.45	reminder	1176	84	36
533410293	1.0	0.45	speculation	1020	168	84
533410293	1.0	0.45	presumption	1176	84	36
533410293	1.0	0.45	suspicion	1116	168	0
533410293	1.0	0.45	certainty	1020	228	48
533410293	1.0	0.45	revelation	1188	84	36
533410293	1.0	0.45	claim	912	120	240
533410293	1.0	0.45	perception	1224	48	24
533410293	1.0	0.45	assurance	1128	120	60
533410293	1.0	0.45	assumption	1236	60	12
533410293	1.0	0.45	suggestion	1080	156	60
533410293	1.0	0.45	realization	1224	72	12
533410293	1.0	0.45	belief	1248	36	24
533410293	1.0	0.45	assertion	1212	60	0
533410293	1.0	0.45	fact	1248	60	0
112804058	0.5	0.3	report	936	744	540
112804058	0.5	0.3	remark	1344	684	288
112804058	0.5	0.3	story	1404	612	96
837442151	0.5	0.4	report	348	672	192
837442151	0.5	0.4	remark	504	504	192
837442151	0.5	0.4	story	492	696	84
837442151	0.5	0.4	admission	432	720	60
837442151	0.5	0.4	complaint	492	624	84
837442151	0.5	0.4	declaration	480	576	144
837442151	0.5	0.4	news	503	468	193
837442151	0.5	0.4	confirmation	492	672	108
837442151	0.5	0.4	announcement	528	588	60
837442151	0.5	0.4	concern	408	540	216
837442151	0.5	0.4	finding	372	624	144
837442151	0.5	0.4	myth	588	516	132
837442151	0.5	0.4	prediction	545	540	103
837442151	0.5	0.4	information	516	528	156
837442151	0.5	0.4	allegation	324	612	132
837442151	0.5	0.4	evidence	516	504	132
837442151	0.5	0.4	conclusion	516	456	120
837442151	0.5	0.4	opinion	564	552	60
837442151	0.5	0.4	statement	564	516	144
837442151	0.5	0.4	feeling	480	588	180
837442151	0.5	0.4	indication	552	516	144
837442151	0.5	0.4	proof	466	600	134
837442151	0.5	0.4	idea	600	564	60
837442151	0.5	0.4	rumor	276	636	204
837442151	0.5	0.4	reminder	528	504	108
837442151	0.5	0.4	speculation	432	600	132
837442151	0.5	0.4	presumption	371	576	181
837442151	0.5	0.4	suspicion	444	660	108
837442151	0.5	0.4	certainty	540	588	72
837442151	0.5	0.4	revelation	636	516	36
837442151	0.5	0.4	claim	432	516	228
837442151	0.5	0.4	perception	672	384	108
837442151	0.5	0.4	assurance	528	492	168
837442151	0.5	0.4	assumption	708	432	96
837442151	0.5	0.4	suggestion	515	552	157
837442151	0.5	0.4	realization	563	492	97
837442151	0.5	0.4	belief	588	504	96
837442151	0.5	0.4	assertion	599	384	193
837442151	0.5	0.4	fact	720	408	108
385435927	1.0	0.15	report	1152	84	36
385435927	1.0	0.15	remark	1248	24	0
385435927	1.0	0.15	story	1296	0	0
385435927	1.0	0.15	admission	1272	24	0
385435927	1.0	0.15	complaint	1284	12	0
