-------------------
0.0 0.3
0.28	5.0	0.56	2e-05	0.001	0.0	0.7	875327159
0.28	5.0	0.56	0.0001	0.001	0.0	0.5	992213137
0.28	5.0	0.55	5e-05	0.001	0.0	0.3	282069447
0.28	5.0	0.55	5e-05	0.01	0.0	0.0	452371019
0.27	5.0	0.55	2e-05	0.2	0.0	0.7	120803357
0.27	5.0	0.54	2e-05	0.2	0.0	0.7	993427060
0.27	5.0	0.53	5e-05	0.001	0.0	0.5	778691360
0.26	5.0	0.53	0.0001	0.001	0.0	0.9	824593572
0.26	5.0	0.53	2e-05	0.001	0.0	0.7	392202625
0.26	5.0	0.52	5e-05	0.001	0.0	0.3	522578788
0.25	5.0	0.51	2e-05	0.01	0.0	0.7	447996056
0.24	5.0	0.47	5e-05	0.001	0.0	0.3	242814315
0.24	5.0	0.49	5e-05	0.1	0.0	0.7	23951702
0.24	5.0	0.48	5e-05	0.2	0.0	0.7	806868881
0.24	5.0	0.48	1e-05	0.01	0.0	0.9	704910749
0.24	5.0	0.48	5e-05	0.2	0.0	0.5	465577363
0.24	5.0	0.48	0.0001	0.001	0.0	0.5	664956204
0.23	5.0	0.47	1e-05	0.001	0.0	0.9	361044478
0.23	5.0	0.46	0.0001	0.001	0.0	0.5	166927331
0.23	5.0	0.46	0.0001	0.001	0.0	0.5	671022521
0.23	5.0	0.45	1e-05	0.1	0.0	0.9	197101845
0.23	5.0	0.46	2e-05	0.001	0.0	0.9	373076803
0.22	5.0	0.44	1e-05	0.2	0.0	0.9	863732042
0.21	5.0	0.43	2e-05	0.1	0.0	0.9	979928296
0.21	5.0	0.43	5e-05	0.1	0.0	0.9	857256842
0.21	5.0	0.42	0.0001	0.001	0.0	0.9	728776593
0.21	5.0	0.42	0.0001	0.1	0.0	0.5	990051587
0.21	5.0	0.41	1e-05	0.01	0.0	0.9	502365970
0.21	5.0	0.42	2e-05	0.01	0.0	0.9	232106617
0.21	5.0	0.41	0.0001	0.1	0.0	0.7	75687686
0.21	5.0	0.41	5e-05	0.1	0.0	0.9	244524856
0.21	5.0	0.41	0.0001	0.001	0.0	0.9	265163731
0.2	5.0	0.31	0.0001	0.001	0.0	0.7	95691462
0.2	5.0	0.42	1e-05	0.01	0.0	0.9	357713731
0.2	5.0	0.4	5e-05	0.2	0.0	0.7	915776908
0.19	5.0	0.39	5e-05	0.1	0.0	0.9	519605759
0.19	5.0	0.36	2e-05	0.01	0.0	0.9	144288139
0.19	5.0	0.39	5e-05	0.2	0.0	0.7	699487933
0.19	5.0	0.36	0.0001	0.001	0.0	0.5	941057777
0.19	5.0	0.39	2e-05	0.001	0.0	0.9	51405139
0.19	5.0	0.38	0.0001	0.01	0.0	0.3	43914277
0.19	5.0	0.37	0.0001	0.01	0.0	0.7	813422208
0.18	5.0	0.35	5e-05	0.01	0.0	0.7	869035155
0.18	5.0	0.38	5e-05	0.01	0.0	0.7	611206001
0.18	5.0	0.36	2e-05	0.2	0.0	0.9	427639022
0.18	5.0	0.39	0.0001	0.001	0.0	0.7	348524596
0.18	5.0	0.37	5e-05	0.01	0.0	0.7	524355447
0.18	5.0	0.35	0.0001	0.1	0.0	0.7	951240212
0.18	5.0	0.35	0.0001	0.1	0.0	0.9	791493918
0.16	5.0	0.33	0.0001	0.1	0.0	0.7	286608742
0.16	5.0	0.32	0.0001	0.01	0.0	0.5	250434022
0.16	5.0	0.32	5e-05	0.001	0.0	0.9	298859394
0.15	5.0	0.29	0.0001	0.01	0.0	0.7	261611831
-------------------
0.0 0.55
0.67	5.0	1.35	2e-06	0.2	0.0	0.9	56666925
0.65	5.0	1.29	2e-05	0.01	0.0	0.5	414708218
0.65	5.0	1.28	1e-05	0.2	0.0	0.5	71134934
0.64	5.0	1.26	1e-05	0.001	0.0	0.5	772276842
0.63	5.0	1.24	1e-05	0.2	0.0	0.7	631020233
0.6	5.0	1.2	1e-05	0.1	0.0	0.5	819857208
0.56	5.0	1.12	1e-05	0.2	0.0	0.7	927595694
0.55	5.0	1.1	1e-05	0.1	0.0	0.7	930420754
0.53	5.0	1.06	2e-05	0.2	0.0	0.5	94907627
0.51	5.0	1.02	2e-05	0.2	0.0	0.5	51209350
0.51	5.0	1.01	2e-05	0.1	0.0	0.5	272429765
0.48	5.0	0.96	2e-05	0.1	0.0	0.5	686230802
0.47	5.0	0.95	2e-05	0.1	0.0	0.5	464657019
0.44	5.0	0.88	2e-05	0.1	0.0	0.7	745266678
0.43	5.0	0.86	0.0001	0.1	0.0	0.9	74858729
0.43	5.0	0.85	2e-05	0.1	0.0	0.7	265321503
0.42	5.0	0.83	2e-05	0.01	0.0	0.7	215423136
0.41	5.0	0.82	2e-05	0.1	0.0	0.7	193988359
0.4	5.0	0.8	2e-05	0.1	0.0	0.9	544037169
0.4	5.0	0.8	0.0001	0.001	0.0	0.9	310925952
0.4	5.0	0.79	5e-05	0.2	0.0	0.5	514553210
0.39	5.0	0.78	2e-05	0.1	0.0	0.7	163191049
0.39	5.0	0.79	5e-05	0.2	0.0	0.5	928882862
0.39	5.0	0.78	5e-05	0.1	0.0	0.9	605716987
0.39	5.0	0.76	0.0001	0.2	0.0	0.7	748789385
0.39	5.0	0.77	5e-05	0.01	0.0	0.9	553302187
0.38	5.0	0.76	0.0001	0.2	0.0	0.7	922774826
0.38	5.0	0.75	0.0001	0.1	0.0	0.7	315419775
0.38	5.0	0.75	0.0001	0.001	0.0	0.9	726427314
0.37	5.0	0.74	1e-05	0.1	0.0	0.9	545403548
0.36	5.0	0.72	5e-05	0.1	0.0	0.5	621563051
0.35	5.0	0.69	5e-05	0.1	0.0	0.7	955722766
0.34	5.0	0.69	5e-05	0.2	0.0	0.7	161843404
0.34	5.0	0.7	0.0001	0.1	0.0	0.7	254032557
0.34	5.0	0.67	5e-05	0.01	0.0	0.5	415502267
0.34	5.0	0.66	5e-05	0.001	0.0	0.7	638587883
0.33	5.0	0.67	5e-05	0.1	0.0	0.7	845446738
0.33	5.0	0.66	0.0001	0.1	0.0	0.7	755467496
0.33	5.0	0.68	1e-05	0.1	0.0	0.9	423281508
0.33	5.0	0.66	0.0001	0.1	0.0	0.9	412365938
0.33	5.0	0.66	5e-05	0.001	0.0	0.7	703565723
0.32	5.0	0.65	0.0001	0.2	0.0	0.5	124667283
0.32	5.0	0.64	2e-05	0.01	0.0	0.9	991656049
0.31	5.0	0.61	0.0001	0.2	0.0	0.9	783229133
0.3	5.0	0.61	0.0001	0.1	0.0	0.7	875978411
0.3	5.0	0.59	5e-05	0.01	0.0	0.7	435537050
0.3	5.0	0.6	0.0001	0.1	0.0	0.9	766628210
0.28	5.0	0.55	0.0001	0.01	0.0	0.7	373506423
0.27	5.0	0.54	0.0001	0.01	0.0	0.7	884683774
0.25	5.0	0.5	0.0001	0.1	0.0	0.9	268212744
-------------------
0.0 0.6
1.0	5.0	2.18	2e-06	0.2	0.0	0.3	53132964
0.98	5.0	1.97	1e-05	0.1	0.0	0.3	902179294
0.69	5.0	1.39	0.0001	0.2	0.0	0.5	298172323
0.61	5.0	1.2	2e-05	0.1	0.0	0.9	580535074
0.55	5.0	1.1	0.0001	0.1	0.0	0.5	51415534
0.52	5.0	1.04	5e-05	0.1	0.0	0.7	911955278
0.52	5.0	1.03	5e-05	0.01	0.0	0.5	503565859
0.48	5.0	0.96	0.0001	0.1	0.0	0.7	127309482
0.47	5.0	0.93	0.0001	0.1	0.0	0.5	41603117
0.47	5.0	0.94	0.0001	0.1	0.0	0.7	268513108
0.46	5.0	0.92	0.0001	0.01	0.0	0.5	295327022
-------------------
0.0 0.65
0.74	5.0	1.47	2e-05	0.1	0.0	0.7	591332310
0.67	5.0	1.33	1e-05	0.01	0.0	0.9	8688301
0.62	5.0	1.24	0.0001	0.01	0.0	0.7	975287670
-------------------
0.0 0.7
0.96	5.0	1.93	0.0001	0.001	0.0	0.9	800633989
-------------------
0.25 0.3
1.43	4.4	0.43	1e-05	0.01	0.0	0.0	627392029
1.17	4.34	0.11	0.0001	0.01	0.0	0.3	61619527
1.09	4.3	0.02	0.0001	0.001	0.0	0.9	230667609
-------------------
0.25 0.35
1.19	4.36	0.14	2e-05	0.01	0.0	0.5	182281643
1.14	4.33	0.08	5e-05	0.2	0.0	0.7	763369683
1.13	4.32	0.07	0.0001	0.1	0.0	0.7	2364759
1.13	4.32	0.07	0.0001	0.1	0.0	0.7	349775680
1.13	4.32	0.07	0.0001	0.1	0.0	0.7	147239155
1.13	4.32	0.06	0.0001	0.1	0.0	0.7	424454569
1.13	4.32	0.06	0.0001	0.2	0.0	0.9	475178882
1.11	4.32	0.05	5e-05	0.1	0.0	0.9	842160542
1.11	4.31	0.05	0.0001	0.1	0.0	0.9	936768787
-------------------
0.25 0.4
1.31	4.42	0.27	0.0001	0.001	0.0	0.3	397459585
1.27	4.34	0.24	5e-05	0.1	0.0	0.9	571516406
1.26	4.34	0.23	5e-05	0.01	0.0	0.9	413400057
1.26	4.35	0.23	0.0001	0.1	0.0	0.7	924662325
1.23	4.39	0.17	2e-05	0.1	0.0	0.7	665142698
1.19	4.35	0.14	0.0001	0.2	0.0	0.5	96410234
1.19	4.36	0.13	5e-05	0.1	0.0	0.7	391346609
1.18	4.35	0.13	0.0001	0.2	0.0	0.7	152345535
1.18	4.36	0.12	5e-05	0.1	0.0	0.7	805093989
1.18	4.36	0.12	0.0001	0.1	0.0	0.7	133356200
1.17	4.35	0.11	0.0001	0.2	0.0	0.7	143101063
1.17	4.35	0.11	0.0001	0.01	0.0	0.7	196977188
1.17	4.35	0.11	0.0001	0.01	0.0	0.7	509119429
1.17	4.34	0.11	5e-05	0.2	0.0	0.9	925874526
1.16	4.35	0.1	0.0001	0.01	0.0	0.7	318641769
1.16	4.35	0.1	0.0001	0.1	0.0	0.7	761505353
-------------------
0.25 0.45
1.55	4.54	0.55	2e-05	0.01	0.0	0.5	752931174
1.42	4.43	0.42	2e-05	0.001	0.0	0.5	839962200
1.4	4.43	0.39	2e-05	0.2	0.0	0.7	113455492
1.36	4.4	0.34	0.0001	0.1	0.0	0.5	383767785
1.33	4.43	0.31	2e-05	0.01	0.0	0.7	798647547
1.33	4.38	0.31	0.0001	0.1	0.0	0.7	976547068
1.31	4.39	0.29	0.0001	0.01	0.0	0.7	283281059
1.29	4.46	0.27	0.0001	0.2	0.0	0.7	570891536
1.28	4.42	0.23	5e-05	0.1	0.0	0.7	983021535
1.26	4.41	0.2	5e-05	0.1	0.0	0.7	936463825
1.26	4.4	0.21	0.0001	0.1	0.0	0.7	260125711
1.25	4.4	0.2	0.0001	0.1	0.0	0.9	558918113
1.25	4.4	0.2	0.0001	0.1	0.0	0.7	519497523
1.25	4.4	0.2	0.0001	0.1	0.0	0.7	883180537
1.23	4.41	0.18	0.0001	0.01	0.0	0.7	929712823
-------------------
0.25 0.5
1.73	4.6	0.8	2e-05	0.001	0.0	0.7	270368874
1.67	4.44	0.75	0.0001	0.1	0.0	0.7	829567729
1.64	4.44	0.7	0.0001	0.2	0.0	0.7	642150440
1.57	4.45	0.6	0.0001	0.2	0.0	0.9	457003171
1.55	4.49	0.58	2e-05	0.1	0.0	0.7	943737563
1.54	4.47	0.56	0.0001	0.1	0.0	0.9	479486222
1.53	4.45	0.56	2e-05	0.1	0.0	0.9	249798083
1.48	4.47	0.48	0.0001	0.2	0.0	0.7	355906320
1.48	4.47	0.47	2e-05	0.2	0.0	0.9	785861801
1.47	4.42	0.48	5e-05	0.01	0.0	0.9	493283383
1.46	4.49	0.45	0.0001	0.1	0.0	0.7	526702082
1.45	4.46	0.43	5e-05	0.1	0.0	0.7	523170987
1.43	4.45	0.42	0.0001	0.1	0.0	0.9	340958261
1.41	4.52	0.37	0.0001	0.1	0.0	0.7	959362155
1.37	4.5	0.36	0.0001	0.1	0.0	0.9	141502678
-------------------
0.25 0.55
1.86	4.49	0.99	5e-05	0.2	0.0	0.7	840485185
1.82	4.55	0.91	5e-05	0.1	0.0	0.5	507835436
1.81	4.53	0.9	2e-05	0.2	0.0	0.5	812990818
1.77	4.53	0.84	2e-05	0.01	0.0	0.5	591025209
1.71	4.56	0.74	5e-05	0.1	0.0	0.9	71086644
1.7	4.54	0.75	0.0001	0.2	0.0	0.7	960891704
1.69	4.53	0.73	2e-05	0.1	0.0	0.9	36005247
1.69	4.56	0.72	5e-05	0.1	0.0	0.7	375577804
1.66	4.52	0.71	0.0001	0.1	0.0	0.9	747960114
1.65	4.54	0.72	0.0001	0.1	0.0	0.7	571568854
1.65	4.54	0.68	0.0001	0.1	0.0	0.9	955049964
1.64	4.55	0.65	2e-05	0.01	0.0	0.9	42587159
1.63	4.54	0.67	0.0001	0.1	0.0	0.7	927726774
-------------------
0.25 0.6
2.23	4.67	1.42	1e-05	0.01	0.0	0.9	952757952
2.06	4.54	1.23	5e-05	0.1	0.0	0.5	986148457
2.0	4.53	1.16	0.0001	0.001	0.0	0.7	686308560
2.0	4.56	1.15	0.0001	0.1	0.0	0.5	670350954
1.98	4.58	1.09	5e-05	0.1	0.0	0.7	276604118
1.92	4.57	1.06	5e-05	0.01	0.0	0.5	642311360
-------------------
0.25 0.65
2.54	4.63	1.83	2e-05	0.2	0.0	0.5	827564000
2.42	4.64	1.68	5e-05	0.2	0.0	0.7	208145144
2.4	4.6	1.69	2e-05	0.01	0.0	0.5	342090030
2.4	4.62	1.7	0.0001	0.2	0.0	0.9	448186307
2.29	4.63	1.52	2e-05	0.001	0.0	0.7	846324671
-------------------
0.25 0.7
3.09	4.87	2.48	0.0001	0.2	0.0	0.0	902691596
2.9	4.8	2.28	5e-05	0.001	0.0	0.0	928361416
-------------------
0.5 0.05
2.14	4.28	0.01	2e-05	0.1	0.0	0.7	113834256
-------------------
0.5 0.15
2.16	4.29	0.03	2e-05	0.1	0.0	0.7	195052696
-------------------
0.5 0.25
2.15	4.29	0.02	0.0001	0.01	0.0	0.7	494181602
-------------------
0.5 0.3
2.27	4.34	0.19	5e-05	0.001	0.0	0.3	908402401
2.23	4.33	0.15	2e-05	0.01	0.0	0.5	429209534
2.17	4.3	0.05	0.0001	0.1	0.0	0.7	590300501
2.17	4.3	0.05	0.0001	0.2	0.0	0.7	944778188
-------------------
0.5 0.35
2.26	4.31	0.21	0.0001	0.1	0.0	0.7	464912816
2.24	4.33	0.16	2e-05	0.001	0.0	0.7	695605351
2.24	4.33	0.15	2e-05	0.2	0.0	0.7	147595904
2.23	4.33	0.14	2e-05	0.01	0.0	0.7	715233183
2.22	4.33	0.11	5e-05	0.1	0.0	0.5	643779138
2.21	4.32	0.09	5e-05	0.1	0.0	0.7	436843625
2.2	4.32	0.09	5e-05	0.1	0.0	0.7	517053287
2.2	4.32	0.08	0.0001	0.01	0.0	0.5	66765621
2.2	4.32	0.08	2e-05	0.01	0.0	0.9	322267420
2.19	4.32	0.08	0.0001	0.1	0.0	0.7	412440656
2.19	4.31	0.07	0.0001	0.1	0.0	0.7	587330126
2.18	4.31	0.05	0.0001	0.1	0.0	0.9	730412713
-------------------
0.5 0.4
2.46	4.39	0.57	1e-05	0.1	0.0	0.5	2538810
2.35	4.35	0.35	2e-05	0.001	0.0	0.7	477893624
2.34	4.35	0.33	2e-05	0.01	0.0	0.7	360804550
2.32	4.36	0.3	2e-05	0.1	0.0	0.7	501919901
2.31	4.33	0.3	0.0001	0.2	0.0	0.7	582183514
2.31	4.33	0.29	0.0001	0.2	0.0	0.7	631278207
2.31	4.34	0.28	0.0001	0.2	0.0	0.7	645797741
2.31	4.33	0.27	0.0001	0.1	0.0	0.5	722754052
2.3	4.33	0.27	0.0001	0.001	0.0	0.7	542071313
2.3	4.36	0.24	2e-05	0.001	0.0	0.7	176659706
2.29	4.36	0.22	2e-05	0.01	0.0	0.7	648585713
2.25	4.34	0.16	0.0001	0.2	0.0	0.7	25233521
2.25	4.34	0.16	5e-05	0.2	0.0	0.7	187931334
2.25	4.34	0.16	2e-05	0.1	0.0	0.9	171832046
2.25	4.34	0.16	0.0001	0.2	0.0	0.7	65144010
2.24	4.35	0.15	2e-05	0.01	0.0	0.9	851101109
2.24	4.34	0.15	0.0001	0.1	0.0	0.7	801332993
-------------------
0.5 0.45
2.75	4.46	1.04	2e-05	0.01	0.0	0.0	461623663
2.62	4.44	0.79	5e-05	0.1	0.0	0.3	939678401
2.48	4.4	0.57	2e-05	0.001	0.0	0.5	241019330
2.45	4.37	0.53	1e-05	0.2	0.0	0.9	114063112
2.44	4.36	0.53	5e-05	0.2	0.0	0.7	116146778
2.43	4.36	0.51	5e-05	0.2	0.0	0.9	203605897
2.43	4.36	0.5	0.0001	0.2	0.0	0.7	228084611
2.42	4.37	0.47	5e-05	0.1	0.0	0.7	591357781
2.42	4.37	0.47	0.0001	0.1	0.0	0.7	265054176
2.41	4.35	0.46	0.0001	0.1	0.0	0.9	262926142
2.41	4.36	0.46	0.0001	0.1	0.0	0.7	314309777
2.4	4.37	0.42	5e-05	0.1	0.0	0.7	411811095
2.39	4.39	0.39	2e-05	0.1	0.0	0.7	964260883
2.39	4.38	0.4	2e-05	0.2	0.0	0.9	504467146
2.38	4.39	0.39	5e-05	0.001	0.0	0.5	73230605
2.35	4.39	0.31	5e-05	0.1	0.0	0.5	515081177
2.34	4.39	0.3	5e-05	0.2	0.0	0.7	38335504
2.3	4.36	0.23	0.0001	0.2	0.0	0.9	16281841
2.3	4.37	0.23	0.0001	0.001	0.0	0.7	223683235
-------------------
0.5 0.5
3.89	5.76	2.02	0.0001	0.1	0.0	0.9	142242470
3.03	4.5	1.58	0.0001	0.1	0.0	0.5	112998681
3.03	4.55	1.44	2e-06	0.001	0.0	0.0	304634716
3.02	4.48	1.58	2e-05	0.1	0.0	0.9	769514092
3.0	4.52	1.51	1e-05	0.1	0.0	0.0	41139306
3.0	4.47	1.54	0.0001	0.1	0.0	0.7	906073156
2.98	4.51	1.45	5e-05	0.01	0.0	0.7	847398745
2.97	4.53	1.42	2e-06	0.001	0.0	0.5	325450025
2.9	4.48	1.25	2e-06	0.01	0.0	0.7	838997785
2.83	4.45	1.21	5e-05	0.2	0.0	0.9	238613603
2.8	4.45	1.12	2e-06	0.001	0.0	0.9	983654549
2.79	4.46	1.11	5e-05	0.1	0.0	0.0	88541713
2.67	4.42	0.89	2e-05	0.001	0.0	0.5	771905970
2.64	4.4	0.89	1e-05	0.2	0.0	0.9	886803108
2.64	4.43	0.84	2e-05	0.2	0.0	0.5	392044056
2.58	4.42	0.72	2e-05	0.2	0.0	0.7	374361203
2.57	4.41	0.72	5e-05	0.001	0.0	0.5	250967824
2.54	4.41	0.68	5e-05	0.1	0.0	0.5	991579562
2.53	4.38	0.66	0.0001	0.1	0.0	0.9	118571863
2.53	4.39	0.66	0.0001	0.1	0.0	0.7	502149931
2.52	4.41	0.65	5e-05	0.01	0.0	0.7	278167740
2.52	4.42	0.62	2e-05	0.1	0.0	0.7	370565313
